pair,marker,sample_idx,dist1_mm,dist2_mm,delta_mm,true_mm,error_mm
0_+10,2,80,879.3486873482764,780.9288403414034,98.41984700687294,100,1.580152993127058
0_+10,2,81,879.3224833284537,780.8712850151751,98.45119831327861,100,1.54880168672139
0_+10,2,82,879.3224833284537,780.6347160829569,98.68776724549684,100,1.3122327545031567
0_+10,2,83,879.1809643473766,780.6347160829569,98.54624826441977,100,1.4537517355802265
0_+10,2,84,879.3627046523837,780.6842060708692,98.67849858151453,100,1.321501418485468
0_+10,2,85,879.3627046523837,780.8241817031188,98.53852294926492,100,1.461477050735084
0_+10,2,86,879.6202680559294,780.8241817031188,98.79608635281056,100,1.203913647189438
0_+10,2,87,879.323261827493,780.8320379357411,98.49122389175182,100,1.5087761082481848
0_+10,2,88,879.2039826836589,780.8294592501319,98.37452343352697,100,1.6254765664730257
0_+10,2,89,879.2039826836589,780.8271594230343,98.37682326062452,100,1.6231767393754808
0_+10,2,90,879.2667123487148,780.8271594230343,98.43955292568046,100,1.5604470743195407
0_+10,2,91,879.3908564418838,780.8735193040243,98.5173371378595,100,1.4826628621405007
0_+10,2,92,879.2327107818132,780.8483711458796,98.38433963593366,100,1.6156603640663434
0_+10,2,93,879.2103947897627,780.9256181587124,98.28477663105036,100,1.715223368949637
0_+10,2,94,879.2103947897627,780.9256181587124,98.28477663105036,100,1.715223368949637
0_+10,2,95,879.1086397911092,780.8961398556789,98.21249993543029,100,1.7875000645697128
0_+10,2,96,879.4366200590725,780.8787551187255,98.55786494034703,100,1.4421350596529692
0_+10,2,97,879.3235480253661,780.8787551187255,98.4447929066406,100,1.5552070933593996
0_+10,2,98,879.3235480253661,780.9185170092202,98.40503101614593,100,1.5949689838540735
0_+10,2,99,879.1127189009683,780.8698160543723,98.24290284659594,100,1.757097153404061
0_+10,2,100,879.355911835983,780.7965620939784,98.55934974200454,100,1.4406502579954577
0_-10,1,1,875.7567988926622,974.9962331806242,99.23943428796201,100,0.7605657120379874
0_-10,1,2,875.7567988926622,974.4569660236292,98.70016713096697,100,1.2998328690330254
0_-10,1,3,875.68957571231,974.4569660236292,98.76739031131922,100,1.2326096886807818
0_-10,1,4,875.68957571231,974.9475526189159,99.2579769066059,100,0.7420230933940957
0_-10,1,5,875.9094737936897,975.0900560514931,99.1805822578034,100,0.819417742196606
0_-10,1,6,875.729951888996,974.8559579263435,99.12600603734757,100,0.8739939626524347
0_-10,1,7,875.7547466847577,974.8559579263435,99.10121124158582,100,0.8987887584141845
0_-10,1,8,875.6581833756085,974.8559579263435,99.19777455073506,100,0.8022254492649381
0_-10,1,9,875.7128003513786,975.0379745298794,99.32517417850079,100,0.674825821499212
0_-10,1,10,875.7128003513786,974.8579529530723,99.14515260169367,100,0.8548473983063332
0_-10,1,11,876.0041162270422,974.8579529530723,98.85383672603007,100,1.1461632739699326
0_-10,1,12,875.4970540392022,975.0652246581029,99.5681706189007,100,0.43182938109930546
0_-10,1,13,875.7285305892599,974.9958100183059,99.26727942904597,100,0.7327205709540294
0_-10,1,14,875.8415445855059,975.1258289599177,99.28428437441187,100,0.7157156255881318
0_-10,1,15,875.8415445855059,975.1258289599177,99.28428437441187,100,0.7157156255881318
0_-10,1,16,875.7562766791079,974.9606657380305,99.20438905892252,100,0.7956109410774843
0_-10,1,17,875.7121846819808,974.801944129132,99.08975944715121,100,0.9102405528487907
0_-10,1,18,875.7121846819808,975.3014584915825,99.58927380960165,100,0.4107261903983499
0_-10,1,19,875.7482660591564,975.3014584915825,99.55319243242604,100,0.44680756757395557
0_-10,1,20,875.8533323392919,974.9037635601927,99.0504312209008,100,0.9495687790991951
0_-10,1,21,875.8533323392919,974.7923926775522,98.93906033826033,100,1.060939661739667
0_-10,1,22,875.6865555049179,974.7923926775522,99.10583717263432,100,0.8941628273656761
0_-10,1,23,875.7593345248918,974.846655624993,99.08732110010124,100,0.9126788998987649
0_-10,1,24,875.7593345248918,974.9050913938219,99.1457568689301,100,0.854243131069893
0_-10,1,25,875.6603877837914,974.951210375987,99.29082259219558,100,0.7091774078044182
0_-10,1,26,875.6603877837914,974.8724473444954,99.212059560704,100,0.7879404392959941
0_-10,1,27,875.4607197817696,974.8724473444954,99.41172756272579,100,0.5882724372742132
0_-10,1,28,875.4607197817696,975.1010605511557,99.64034076938606,100,0.3596592306139428
0_-10,1,29,875.6197061100066,975.0120251022674,99.39231899226081,100,0.6076810077391883
0_-10,1,30,875.7046760129664,975.0332103473346,99.32853433436821,100,0.6714656656317857
0_-10,1,31,875.6228883006168,975.0332103473346,99.41032204671785,100,0.5896779532821483
0_-10,1,32,875.63433221868,974.9420824149472,99.3077501962672,100,0.6922498037328069
0_-10,1,33,876.0723439593006,975.0205829681724,98.94823900887184,100,1.0517609911281625
0_-10,1,34,876.0723439593006,975.020744001821,98.94840004252035,100,1.0515999574796524
0_-10,1,35,875.8354060737173,975.020744001821,99.18533792810365,100,0.8146620718963504
0_-10,1,36,875.6011489943882,974.9914357768114,99.39028678242323,100,0.6097132175767683
0_-10,1,37,875.5641047725546,974.9945170847748,99.43041231222014,100,0.5695876877798582
0_-10,1,38,875.5641047725546,975.1126066918725,99.54850191931791,100,0.45149808068208586
0_-10,1,39,875.8547898948178,975.1126066918725,99.25781679705472,100,0.7421832029452844
0_-10,1,40,875.8092327837752,975.0355005746494,99.2262677908742,100,0.7737322091257965
0_-10,1,41,875.8092327837752,974.9968459291016,99.1876131453264,100,0.8123868546736048
0_-10,1,42,875.7737325460454,974.9968459291016,99.22311338305622,100,0.7768866169437842
0_-10,1,43,875.885481218294,975.1220443996981,99.23656318140411,100,0.763436818595892
0_-10,1,44,875.7543159447691,974.9508905597513,99.19657461498218,100,0.8034253850178175
0_-10,1,45,875.5508005161817,975.1723866031776,99.62158608699599,100,0.3784139130040103
0_-10,1,46,875.5508005161817,975.1723866031776,99.62158608699599,100,0.3784139130040103
0_-10,1,47,875.7487483129313,974.8754092552746,99.12666094234328,100,0.8733390576567217
0_-10,1,48,875.8004165381758,974.9520298846246,99.15161334644881,100,0.8483866535511879
0_-10,1,49,875.8630464141239,974.9545781875842,99.09153177346025,100,0.9084682265397532
0_-10,1,50,875.8630464141239,975.0598524078755,99.19680599375158,100,0.8031940062484182
0_-10,1,51,875.7595677514074,975.0598524078755,99.30028465646808,100,0.6997153435319206
0_-10,1,52,875.805891009717,974.94399486763,99.13810385791294,100,0.8618961420870619
0_-10,1,53,875.805891009717,975.0603072726024,99.25441626288534,100,0.7455837371146572
0_-10,1,54,875.692456387967,975.0678701686973,99.37541378073024,100,0.6245862192697587
0_-10,1,55,875.5338634323938,975.0678701686973,99.53400673630347,100,0.46599326369653227
0_-10,1,56,875.497197549603,974.9905141918372,99.49331664223416,100,0.5066833577658372
0_-10,1,57,875.7731235667933,975.0847150662487,99.3115914994554,100,0.6884085005445968
0_-10,1,58,875.7731235667933,974.7947238438281,99.02160027703485,100,0.9783997229651504
0_-10,1,59,875.893183548965,974.7947238438281,98.90154029486314,100,1.098459705136861
0_-10,1,60,875.7186713159464,975.2031853605471,99.4845140446007,100,0.5154859553992992
0_-10,1,61,875.8366584532928,975.2031853605471,99.3665269072543,100,0.6334730927457031
0_-10,1,62,875.8366584532928,974.8789218184095,99.0422633651167,100,0.9577366348833039
0_-10,1,63,875.7658402228332,974.8789218184095,99.11308159557632,100,0.8869184044236817
0_-10,1,64,875.7658402228332,974.8276891429992,99.06184892016609,100,0.938151079833915
0_-10,1,65,875.9051525269655,975.0042783000109,99.09912577304544,100,0.9008742269545564
0_-10,1,66,875.8914153903941,975.119070412229,99.22765502183495,100,0.7723449781650515
0_-10,1,67,875.7674591387328,975.2956463751749,99.52818723644214,100,0.47181276355786395
0_-10,1,68,875.8371847689128,975.2956463751749,99.45846160626206,100,0.5415383937379374
0_-10,1,69,875.6574027108559,974.8107766282309,99.153373917375,100,0.8466260826249936
0_-10,1,70,875.6574027108559,974.8655010029125,99.20809829205666,100,0.7919017079433388
0_-10,1,71,875.8518175571106,974.8655010029125,99.01368344580192,100,0.9863165541980834
0_-10,1,72,875.3981146045465,974.7154281655171,99.31731356097055,100,0.6826864390294531
0_-10,1,73,875.8458442346863,974.7154281655171,98.8695839308308,100,1.1304160691692005
0_-10,1,74,875.7713375886204,974.9645453810241,99.19320779240365,100,0.8067922075963452
0_-10,1,75,875.7713375886204,974.9645453810241,99.19320779240365,100,0.8067922075963452
0_-10,1,76,875.6250877631185,975.0038737940206,99.37878603090212,100,0.6212139690978802
0_-10,1,77,875.6250877631185,975.1382268249432,99.51313906182475,100,0.4868609381752549
0_-10,1,78,875.8129636357068,974.9200675722493,99.10710393654256,100,0.8928960634574423
0_-10,1,79,875.8332561407675,974.9200675722493,99.0868114314818,100,0.9131885685181942
0_-10,1,80,875.6626651913745,975.3724461371108,99.70978094573638,100,0.29021905426361627
0_-10,1,81,875.2882323383849,974.8628182283805,99.57458588999566,100,0.4254141100043398
0_-10,1,82,875.2882323383849,974.9311812527941,99.6429489144092,100,0.3570510855907969
0_-10,1,83,875.6177826309633,974.9311812527941,99.31339862183074,100,0.6866013781692573
0_-10,1,84,875.6563920532454,974.9684464873944,99.31205443414899,100,0.6879455658510096
0_-10,1,85,875.6563920532454,974.9139516983317,99.2575596450863,100,0.7424403549136969
0_-10,1,86,875.7246886957786,974.6857057165805,98.96101702080193,100,1.0389829791980674
0_-10,1,87,875.9553949961488,974.6857057165805,98.7303107204317,100,1.269689279568297
0_-10,1,88,875.7069942871295,975.0486251907658,99.34163090363631,100,0.6583690963636855
0_-10,1,89,875.7069942871295,974.9699442215119,99.26294993438239,100,0.7370500656176091
0_-10,1,90,875.8035518639713,975.0473328317605,99.24378096778923,100,0.7562190322107654
0_-10,1,91,875.7736982989584,975.0473328317605,99.27363453280213,100,0.7263654671978657
0_-10,1,92,875.8025023470431,974.9151834832305,99.11268113618746,100,0.8873188638125384
0_-10,1,93,875.7702792878688,975.1739305123294,99.40365122446065,100,0.5963487755393544
0_-10,1,94,875.7702792878688,975.0029770104375,99.23269772256867,100,0.7673022774313267
0_-10,1,95,875.6774294429712,975.0029770104375,99.32554756746629,100,0.6744524325337125
0_-10,1,96,875.655467104012,975.0019753786802,99.34650827466817,100,0.6534917253318326
0_-10,1,97,875.5598030506046,974.8838509289884,99.3240478783838,100,0.6759521216162057
0_-10,1,98,875.5598030506046,974.974395131195,99.41459208059041,100,0.5854079194095902
0_-10,1,99,875.707359327394,974.974395131195,99.26703580380104,100,0.7329641961989637
0_-10,1,100,875.6693149638102,974.7468443269897,99.07752936317956,100,0.9224706368204352
0_-10,2,1,879.3633025979591,977.482400820221,98.11909822226187,100,1.8809017777381314
0_-10,2,2,879.3633025979591,977.4525053012461,98.08920270328701,100,1.9107972967129854
0_-10,2,3,879.310585214269,977.4525053012461,98.14192008697705,100,1.858079913022948
0_-10,2,4,879.310585214269,977.3594526941599,98.04886747989087,100,1.9511325201091267
0_-10,2,5,879.403243508134,977.3955395009904,97.99229599285638,100,2.007704007143616
0_-10,2,6,879.3370886983438,977.2833200858901,97.94623138754628,100,2.053768612453723
0_-10,2,7,879.4829608919987,977.2833200858901,97.80035919389138,100,2.1996408061086186
0_-10,2,8,879.3319809626923,977.2833200858901,97.95133912319773,100,2.0486608768022734
0_-10,2,9,879.4755861283102,977.1718678226321,97.6962816943219,100,2.303718305678103
0_-10,2,10,879.4755861283102,977.6210632353618,98.14547710705165,100,1.8545228929483528
0_-10,2,11,879.1398852232669,977.6210632353618,98.48117801209492,100,1.5188219879050848
0_-10,2,12,879.2063749280552,977.2481638147522,98.04178888669696,100,1.9582111133030367
0_-10,2,13,879.2713028181838,977.3909478788722,98.11964506068841,100,1.8803549393115873
0_-10,2,14,879.2385702396133,977.1990802639489,97.96051002433558,100,2.0394899756644236
0_-10,2,15,879.2385702396133,977.1990802639489,97.96051002433558,100,2.0394899756644236
0_-10,2,16,879.5655595956133,977.1271279903774,97.5615683947641,100,2.4384316052359054
