pair,marker,sample_idx,dist1_mm,dist2_mm,delta_mm,true_mm,error_mm
0_-10,2,17,894.4159389768946,994.5165305377483,100.10059156085367,100,0.10059156085367249
0_-10,2,18,894.4159389768946,994.5937777834778,100.17783880658317,100,0.17783880658316775
0_-10,2,19,894.4505687813329,994.5937777834778,100.14320900214489,100,0.14320900214488574
0_-10,2,20,894.4547382887521,994.6187639417527,100.16402565300064,100,0.16402565300063543
0_-10,2,21,894.4547382887521,994.5227502957838,100.06801200703171,100,0.06801200703171162
0_-10,2,22,894.4109465343769,994.5227502957838,100.11180376140692,100,0.11180376140691806
0_-10,2,23,894.4023592933161,994.5964646160422,100.19410532272616,100,0.1941053227261591
0_-10,2,24,894.4023592933161,994.5348906343356,100.13253134101956,100,0.13253134101955766
0_-10,2,25,894.3990821579872,994.6053286077699,100.20624644978272,100,0.206246449782725
0_-10,2,26,894.3990821579872,994.5501133078463,100.15103114985914,100,0.15103114985913635
0_-10,2,27,894.4552978368735,994.5501133078463,100.09481547097289,100,0.09481547097288967
0_-10,2,28,894.4552978368735,994.5629344053297,100.1076365684562,100,0.10763656845620062
0_-10,2,29,894.4154712974838,994.5258846823848,100.110413384901,100,0.11041338490099406
0_-10,2,30,894.4248800673257,994.5343016492744,100.10942158194871,100,0.10942158194870899
0_-10,2,31,894.4056437701184,994.5343016492744,100.12865787915598,100,0.12865787915598048
0_-10,2,32,894.404356937409,994.4741096996644,100.06975276225535,100,0.06975276225534799
0_-10,2,33,894.4664690814407,994.5081794655134,100.04171038407276,100,0.041710384072757734
0_-10,2,34,894.4664690814407,994.4935398626478,100.02707078120716,100,0.02707078120715778
0_-10,2,35,894.4221006059722,994.4935398626478,100.0714392566756,100,0.07143925667560325
0_-10,2,36,894.4156980281653,994.4821389053953,100.0664408772301,100,0.06644087723009307
0_-10,2,37,894.4545210166474,994.5343138824774,100.07979286582997,100,0.07979286582997247
0_-10,2,38,894.4545210166474,994.5161284885027,100.06160747185527,100,0.06160747185526816
0_-10,2,39,894.4199537935299,994.5161284885027,100.09617469497277,100,0.09617469497277398
0_-10,2,40,894.4850380479038,994.4782429797094,99.99320493180562,100,0.006795068194378473
0_-10,2,41,894.4850380479038,994.5558326800663,100.07079463216246,100,0.0707946321624604
0_-10,2,42,894.4462683044353,994.5558326800663,100.10956437563095,100,0.10956437563095278
0_-10,2,43,894.4152893300293,994.4450996390902,100.02981030906096,100,0.029810309060962936
0_-10,2,44,894.3908287222873,994.4652010211569,100.07437229886955,100,0.0743722988695481
0_-10,2,45,894.3953110651744,994.5144239305381,100.11911286536372,100,0.1191128653637179
0_-10,2,46,894.3953110651744,994.5144239305381,100.11911286536372,100,0.1191128653637179
0_-10,2,47,894.390913342885,994.6048563636917,100.21394302080671,100,0.21394302080670968
0_-10,2,48,894.3954584997623,994.5218174367418,100.1263589369795,100,0.12635893697949996
0_-10,2,49,894.4336019666076,994.4732324039949,100.03963043738725,100,0.039630437387245365
0_-10,2,50,894.4336019666076,994.6086353253977,100.17503335879007,100,0.1750333587900741
0_-10,2,51,894.4497044806097,994.6086353253977,100.15893084478796,100,0.15893084478796027
0_-10,2,52,894.366267041602,994.5233483078464,100.1570812662444,100,0.1570812662444041
0_-10,2,53,894.366267041602,994.6163749936354,100.25010795203343,100,0.2501079520334315
0_-10,2,54,894.417510584833,994.5610250406256,100.14351445579257,100,0.1435144557925696
0_-10,2,55,894.4641837295555,994.5610250406256,100.09684131107008,100,0.09684131107007943
0_-10,2,56,894.4214551718335,994.4624202210208,100.04096504918732,100,0.0409650491873208
0_-10,2,57,894.4111099779843,994.4605070175687,100.04939703958439,100,0.04939703958439168
0_-10,2,58,894.4111099779843,994.4980630832068,100.0869531052225,100,0.08695310522250566
0_-10,2,59,894.4893984250791,994.4980630832068,100.00866465812771,100,0.008664658127713665
0_-10,2,60,894.4391654419657,994.5446463098276,100.10548086786196,100,0.10548086786195654
0_-10,2,61,894.4324526486558,994.5446463098276,100.11219366117177,100,0.11219366117177287
0_-10,2,62,894.4324526486558,994.5343222069915,100.1018695583357,100,0.101869558335693
0_-10,2,63,894.4480882006793,994.5343222069915,100.08623400631222,100,0.08623400631222466
0_-10,2,64,894.4480882006793,994.5655275510408,100.11743935036145,100,0.11743935036145103
0_-10,2,65,894.4202032663394,994.5188965106897,100.09869324435033,100,0.09869324435032922
0_-10,2,66,894.4043391811167,994.4965309597063,100.09219177858961,100,0.09219177858960848
0_-10,2,67,894.4363572962919,994.5165691557481,100.0802118594562,100,0.08021185945619891
0_-10,2,68,894.4059545483472,994.5165691557481,100.11061460740098,100,0.11061460740097573
0_-10,2,69,894.4519279529617,994.5473522544062,100.0954243014445,100,0.09542430144449554
0_-10,2,70,894.4519279529617,994.5776369672153,100.12570901425363,100,0.1257090142536299
0_-10,2,71,894.4108765836035,994.5776369672153,100.16676038361186,100,0.16676038361185874
0_-10,2,72,894.4465947019811,994.5150047582038,100.06841005622266,100,0.06841005622266039
0_-10,2,73,894.4321505657989,994.5150047582038,100.08285419240485,100,0.08285419240485226
0_-10,2,74,894.4418438190378,994.5446027315869,100.10275891254912,100,0.1027589125491204
0_-10,2,75,894.4418438190378,994.5446027315869,100.10275891254912,100,0.1027589125491204
0_-10,2,76,894.3967962716548,994.4660938184318,100.06929754677697,100,0.06929754677696565
0_-10,2,77,894.3967962716548,994.5271520097226,100.1303557380678,100,0.13035573806780576
0_-10,2,78,894.4532800135623,994.633429445527,100.18014943196465,100,0.18014943196465083
0_-10,2,79,894.3770619384869,994.633429445527,100.25636750704007,100,0.2563675070400677
0_-10,2,80,894.4262144150405,994.4700298395574,100.04381542451688,100,0.04381542451687892
0_-10,2,81,894.4214517369593,994.5561702143625,100.13471847740323,100,0.13471847740322573
0_-10,2,82,894.4214517369593,994.4868640028888,100.06541226592947,100,0.06541226592946714
0_-10,2,83,894.4227089781878,994.4868640028888,100.064155024701,100,0.06415502470099455
0_-10,2,84,894.4240564563378,994.5002378926512,100.07618143631339,100,0.0761814363133908
0_-10,2,85,894.4240564563378,994.624101663724,100.20004520738621,100,0.20004520738621068
0_-10,2,86,894.4443767981384,994.4838142286932,100.03943743055481,100,0.039437430554812636
0_-10,2,87,894.4712225250458,994.4838142286932,100.01259170364733,100,0.012591703647331087
0_-10,2,88,894.3538762062923,994.5305020996842,100.17662589339193,100,0.1766258933919289
0_-10,2,89,894.3538762062923,994.4744401920443,100.12056398575203,100,0.1205639857520282
0_-10,2,90,894.4473435502507,994.4671985478656,100.01985499761486,100,0.019854997614856984
0_-10,2,91,894.244167966764,994.4671985478656,100.22303058110151,100,0.22303058110151142
0_-10,2,92,894.3776110930438,994.5951577401984,100.21754664715456,100,0.2175466471545633
0_-10,2,93,894.4630157792999,994.5442665810556,100.08125080175569,100,0.08125080175568655
0_-10,2,94,894.4630157792999,994.5148353454362,100.05181956613626,100,0.05181956613625971
0_-10,2,95,894.5302519450195,994.5148353454362,99.98458340041668,100,0.015416599583318202
0_-10,2,96,894.3886819671411,994.4390535416487,100.05037157450761,100,0.050371574507607875
0_-10,2,97,894.379709013571,994.5476517757306,100.16794276215967,100,0.16794276215966875
0_-10,2,98,894.379709013571,994.5343829322594,100.15467391868845,100,0.15467391868844516
0_-10,2,99,894.4291224157955,994.5343829322594,100.10526051646389,100,0.10526051646388623
0_-10,2,100,894.4063876544767,994.579035351344,100.17264769686733,100,0.17264769686732961
-10_+10,1,1,988.1252422125497,787.6589793218192,200.4662628907305,200,0.46626289073049065
-10_+10,1,2,988.2342102801188,787.6589793218192,200.57523095829958,200,0.5752309582995849
-10_+10,1,3,988.2342102801188,787.6309625624045,200.60324771771423,200,0.6032477177142255
-10_+10,1,4,988.2340471360517,787.6309625624045,200.60308457364715,200,0.603084573647152
-10_+10,1,5,988.2415167779636,787.673410172833,200.56810660513065,200,0.5681066051306516
-10_+10,1,6,988.1591794073362,787.6373165308129,200.5218628765233,200,0.5218628765233007
-10_+10,1,7,988.1591794073362,787.6752730898755,200.48390631746065,200,0.4839063174606508
-10_+10,1,8,988.1591794073362,787.657857247333,200.50132216000316,200,0.5013221600031557
-10_+10,1,9,988.3461481361072,787.6841012153286,200.6620469207786,200,0.6620469207786073
-10_+10,1,10,988.2102105329008,787.6841012153286,200.52610931757215,200,0.5261093175721498
-10_+10,1,11,988.2102105329008,787.6675646204114,200.54264591248932,200,0.5426459124893199
-10_+10,1,12,988.2093891567717,787.6675646204114,200.5418245363603,200,0.5418245363603091
-10_+10,1,13,988.2180902971418,787.6667352868787,200.55135501026302,200,0.5513550102630234
-10_+10,1,14,988.1797857033962,787.6662518524264,200.5135338509698,200,0.5135338509697931
-10_+10,1,15,988.1797857033962,787.6659576082744,200.51382809512177,200,0.5138280951217666
-10_+10,1,16,988.1041228040089,787.7258702430242,200.3782525609846,200,0.37825256098460613
-10_+10,1,17,988.2204661089396,787.6869287654138,200.53353734352584,200,0.5335373435258361
-10_+10,1,18,988.3493822436124,787.6869287654138,200.6624534781986,200,0.6624534781985858
-10_+10,1,19,988.3493822436124,787.6496950082568,200.69968723535555,200,0.6996872353555545
-10_+10,1,20,988.1562050323217,787.7053267680369,200.45087826428482,200,0.4508782642848246
-10_+10,1,21,988.1736015849543,787.7053267680369,200.46827481691741,200,0.4682748169174147
-10_+10,1,22,988.1736015849543,787.630734395332,200.54286718962237,200,0.5428671896223705
-10_+10,1,23,988.2348466270809,787.641997379755,200.59284924732583,200,0.5928492473258302
-10_+10,1,24,988.1920560616595,787.641997379755,200.5500586819045,200,0.5500586819044884
-10_+10,1,25,988.1330086565775,787.6391540435505,200.493854613027,200,0.49385461302699696
-10_+10,1,26,988.225096034188,787.6391540435505,200.58594199063748,200,0.5859419906374796
-10_+10,1,27,988.225096034188,787.7207339540709,200.50436208011718,200,0.5043620801171755
-10_+10,1,28,988.2270670642501,787.6427712393481,200.58429582490203,200,0.5842958249020285
-10_+10,1,29,988.2035041290027,787.6939358625913,200.5095682664114,200,0.5095682664114065
-10_+10,1,30,988.1332136121829,787.6939358625913,200.4392777495916,200,0.4392777495916107
-10_+10,1,31,988.1332136121829,787.6743539121989,200.45885969998403,200,0.458859699984032
-10_+10,1,32,988.2266296317358,787.6807880629183,200.54584156881754,200,0.5458415688175364
-10_+10,1,33,988.1638855888481,787.6950249706927,200.46886061815542,200,0.4688606181554178
-10_+10,1,34,988.2022330109156,787.6950249706927,200.50720804022296,200,0.5072080402229631
-10_+10,1,35,988.2022330109156,787.6863748656885,200.51585814522707,200,0.515858145227071
-10_+10,1,36,988.0710188157024,787.6714701498843,200.3995486658181,200,0.399548665818088
-10_+10,1,37,988.2994882335668,787.6422683023367,200.6572199312301,200,0.6572199312300882
-10_+10,1,38,988.1985474744283,787.6550419298602,200.54350554456812,200,0.5435055445681201
-10_+10,1,39,988.1985474744283,787.6550419298602,200.54350554456812,200,0.5435055445681201
-10_+10,1,40,988.185970842518,787.6777191905328,200.50825165198523,200,0.5082516519852334
-10_+10,1,41,988.1592156873556,787.6641431845746,200.495072502781,200,0.49507250278099946
-10_+10,1,42,988.1592156873556,787.6641431845746,200.495072502781,200,0.49507250278099946
-10_+10,1,43,988.1669032012052,787.5812672570685,200.5856359441367,200,0.5856359441366976
-10_+10,1,44,988.2284463582953,787.5812672570685,200.6471791012268,200,0.6471791012268113
-10_+10,1,45,988.2349744480713,787.6334914526235,200.60148299544778,200,0.6014829954477818
-10_+10,1,46,988.2349744480713,787.6334914526235,200.60148299544778,200,0.6014829954477818
-10_+10,1,47,988.1563123496454,787.6797768562044,200.47653549344102,200,0.47653549344101975
-10_+10,1,48,988.1982388068398,787.6177655985803,200.5804732082595,200,0.580473208259491
-10_+10,1,49,988.1884862995166,787.666396033911,200.52209026560558,200,0.5220902656055841
-10_+10,1,50,988.1495606225052,787.666396033911,200.48316458859415,200,0.4831645885941498
-10_+10,1,51,988.1495606225052,787.6208589447654,200.52870167773983,200,0.5287016777398321
-10_+10,1,52,988.2443936018559,787.6623098416287,200.5820837602272,200,0.5820837602271922
-10_+10,1,53,988.1220256602927,787.6711807850405,200.4508448752522,200,0.4508448752521872
-10_+10,1,54,988.1891272845751,787.6711807850405,200.51794649953456,200,0.5179464995345597
-10_+10,1,55,988.1891272845751,787.686281941053,200.50284534352204,200,0.5028453435220399
-10_+10,1,56,988.1975946845093,787.6620749000488,200.53551978446058,200,0.5355197844605755
-10_+10,1,57,988.2469073277184,787.6367190914158,200.61018823630263,200,0.6101882363026334
-10_+10,1,58,988.3003823402884,787.6367190914158,200.66366324887258,200,0.6636632488725809
-10_+10,1,59,988.3003823402884,787.606888827853,200.69349351243534,200,0.6934935124353387
-10_+10,1,60,988.2123758340107,787.606888827853,200.60548700615766,200,0.6054870061576594
-10_+10,1,61,988.2123758340107,787.6809639059777,200.53141192803298,200,0.5314119280329805
-10_+10,1,62,988.1487026928538,787.6809639059777,200.4677387868761,200,0.4677387868761116
-10_+10,1,63,988.1487026928538,787.7042499535532,200.44445273930057,200,0.44445273930057283
-10_+10,1,64,988.1742891301361,787.7133711176231,200.46091801251305,200,0.46091801251304787
-10_+10,1,65,988.2549892279067,787.6808634532644,200.5741257746423,200,0.5741257746423116
-10_+10,1,66,988.2243822177533,787.7070059117032,200.5173763060501,200,0.517376306050096
-10_+10,1,67,988.2849220458289,787.7070059117032,200.57791613412576,200,0.5779161341257577
-10_+10,1,68,988.2849220458289,787.6709584824617,200.61396356336718,200,0.6139635633671787
-10_+10,1,69,988.2167304182874,787.6662237887442,200.55050662954318,200,0.5505066295431789
-10_+10,1,70,988.1361610014128,787.6662237887442,200.46993721266858,200,0.469937212668583
-10_+10,1,71,988.1361610014128,787.6725185908799,200.46364241053288,200,0.46364241053288424
-10_+10,1,72,988.2047968101349,787.6958436050617,200.50895320507323,200,0.508953205073226
-10_+10,1,73,988.2047968101349,787.6194221890735,200.58537462106142,200,0.585374621061419
-10_+10,1,74,988.1379364317312,787.6194221890735,200.51851424265772,200,0.5185142426577158
-10_+10,1,75,988.1379364317312,787.7171817159569,200.42075471577425,200,0.42075471577425105
-10_+10,1,76,988.2070648597135,787.657285937158,200.54977892255545,200,0.549778922555447
-10_+10,1,77,988.1499320722183,787.6760026966227,200.47392937559562,200,0.4739293755956169
-10_+10,1,78,988.1288770190455,787.6760026966227,200.45287432242276,200,0.45287432242275827
-10_+10,1,79,988.1288770190455,787.6619539699376,200.4669230491079,200,0.4669230491078906
-10_+10,1,80,988.2955725277736,787.6602360674938,200.63533646027986,200,0.6353364602798592
-10_+10,1,81,988.1399430307683,787.5936166487004,200.54632638206795,200,0.5463263820679458
-10_+10,1,82,988.2350161927476,787.6827972851318,200.55221890761584,200,0.5522189076158384
-10_+10,1,83,988.2350161927476,787.6827972851318,200.55221890761584,200,0.5522189076158384
-10_+10,1,84,988.1130510517407,787.630152554262,200.4828984974787,200,0.4828984974786863
-10_+10,1,85,988.1708725023724,787.6700255201159,200.50084698225646,200,0.5008469822564621
-10_+10,1,86,988.165535447847,787.6700255201159,200.49550992773106,200,0.4955099277310637
-10_+10,1,87,988.165535447847,787.6849328334586,200.48060261438843,200,0.480602614388431
-10_+10,1,88,988.1015158462666,787.6783841924442,200.42313165382234,200,0.4231316538223382
-10_+10,1,89,988.2105756787113,787.6828372371523,200.527738441559,200,0.527738441558995
-10_+10,1,90,988.0458738049058,787.6828372371523,200.3630365677535,200,0.363036567753511
-10_+10,1,91,988.0458738049058,787.6778508937522,200.36802291115362,200,0.3680229111536164
-10_+10,1,92,988.0408169045295,787.712460951666,200.3283559528635,200,0.3283559528634896
-10_+10,1,93,988.1874260592067,787.6459564893228,200.54146956988393,200,0.5414695698839296
-10_+10,1,94,988.1001938181421,787.6459564893228,200.45423732881932,200,0.45423732881931755
-10_+10,1,95,988.1001938181421,787.589930504225,200.5102633139171,200,0.5102633139171076
-10_+10,1,96,988.0894704443773,787.6339767687335,200.45549367564377,200,0.4554936756437655
-10_+10,1,97,988.132930470754,787.6339767687335,200.49895370202046,200,0.49895370202045797
-10_+10,1,98,988.195094631976,787.622321993511,200.57277263846493,200,0.5727726384649259
-10_+10,1,99,988.195094631976,787.7124614026683,200.48263322930768,200,0.48263322930768027
-10_+10,1,100,987.9550169338177,787.705550882822,200.2494660509957,200,0.24946605099569297
-10_+10,2,1,994.4168952026156,794.2160125671164,200.20088263549917,200,0.20088263549916974
-10_+10,2,2,994.5400146852061,794.2160125671164,200.32400211808965,200,0.32400211808965196
-10_+10,2,3,994.5400146852061,794.2586287382027,200.2813859470034,200,0.28138594700340036
-10_+10,2,4,994.5731703034473,794.2586287382027,200.31454156524467,200,0.31454156524466725
-10_+10,2,5,994.5756519848051,794.2295838314259,200.34606815337918,200,0.3460681533791785
-10_+10,2,6,994.4021426873636,794.2454196711052,200.1567230162584,200,0.156723016258411
-10_+10,2,7,994.4021426873636,794.2392837860641,200.1628589012995,200,0.16285890129950076
-10_+10,2,8,994.4021426873636,794.2484814698357,200.15366121752788,200,0.1536612175278833
-10_+10,2,9,994.6289983483541,794.2736878990327,200.35531044932145,200,0.3553104493214505
-10_+10,2,10,994.507500529086,794.2736878990327,200.2338126300533,200,0.23381263005330766
-10_+10,2,11,994.507500529086,794.2651524756704,200.24234805341553,200,0.242348053415526
-10_+10,2,12,994.4681656846136,794.2651524756704,200.20301320894316,200,0.20301320894316177
-10_+10,2,13,994.4732976012427,794.2356882936261,200.2376093076166,200,0.23760930761659438
-10_+10,2,14,994.4533808107849,794.2412323579846,200.2121484528003,200,0.2121484528003066
-10_+10,2,15,994.4533808107849,794.2288512458924,200.22452956489246,200,0.2245295648924639
-10_+10,2,16,994.5316666209527,794.2564897092122,200.27517691174046,200,0.2751769117404592
-10_+10,2,17,994.5165305377483,794.2402654804779,200.2762650572704,200,0.2762650572703933
-10_+10,2,18,994.5937777834778,794.2402654804779,200.3535123029999,200,0.35351230299988856
-10_+10,2,19,994.5937777834778,794.2556617235788,200.338116059899,200,0.3381160598989936
-10_+10,2,20,994.6187639417527,794.2406059617828,200.37815797996996,200,0.3781579799699557
-10_+10,2,21,994.5227502957838,794.2406059617828,200.28214433400103,200,0.2821443340010319
-10_+10,2,22,994.5227502957838,794.214798012666,200.30795228311774,200,0.3079522831177428
-10_+10,2,23,994.5964646160422,794.2076164799478,200.38884813609445,200,0.38884813609445246
-10_+10,2,24,994.5348906343356,794.2076164799478,200.32727415438785,200,0.327274154387851
-10_+10,2,25,994.6053286077699,794.2169667178925,200.3883618898774,200,0.3883618898773875
-10_+10,2,26,994.5501133078463,794.2169667178925,200.3331465899538,200,0.33314658995379887
-10_+10,2,27,994.5501133078463,794.2806625277491,200.26945078009726,200,0.26945078009725876
-10_+10,2,28,994.5629344053297,794.2653282837039,200.2976061216258,200,0.29760612162579037
-10_+10,2,29,994.5258846823848,794.2532720358979,200.2726126464869,200,0.2726126464868912
-10_+10,2,30,994.5343016492744,794.2532720358979,200.28102961337652,200,0.2810296133765178
-10_+10,2,31,994.5343016492744,794.2497504555415,200.2845511937329,200,0.28455119373290927
-10_+10,2,32,994.4741096996644,794.2667114063133,200.20739829335105,200,0.20739829335104787
-10_+10,2,33,994.5081794655134,794.2214920027095,200.2866874628039,200,0.28668746280391133
-10_+10,2,34,994.4935398626478,794.2214920027095,200.2720478599383,200,0.2720478599383114
-10_+10,2,35,994.4935398626478,794.2210022233106,200.2725376393372,200,0.27253763933720165
-10_+10,2,36,994.4821389053953,794.178361260202,200.30377764519335,200,0.3037776451933496
-10_+10,2,37,994.5343138824774,794.1955195869466,200.33879429553076,200,0.3387942955307608
-10_+10,2,38,994.5161284885027,794.1515505367033,200.36457795179933,200,0.3645779517993333
-10_+10,2,39,994.5161284885027,794.1515505367033,200.36457795179933,200,0.3645779517993333
-10_+10,2,40,994.4782429797094,794.1942709098889,200.2839720698205,200,0.28397206982049283
-10_+10,2,41,994.5558326800663,794.2035586500479,200.3522740300184,200,0.35227403001840685
-10_+10,2,42,994.5558326800663,794.2035586500479,200.3522740300184,200,0.35227403001840685
-10_+10,2,43,994.4450996390902,794.2132567416701,200.23184289742017,200,0.23184289742016517
-10_+10,2,44,994.4652010211569,794.2132567416701,200.2519442794868,200,0.25194427948679277
-10_+10,2,45,994.5144239305381,794.2803000677594,200.2341238627787,200,0.2341238627786879
-10_+10,2,46,994.5144239305381,794.2803000677594,200.2341238627787,200,0.2341238627786879
-10_+10,2,47,994.6048563636917,794.2550713378921,200.34978502579963,200,0.34978502579963333
-10_+10,2,48,994.5218174367418,794.2144828977749,200.30733453896687,200,0.30733453896687024
-10_+10,2,49,994.4732324039949,794.2932863121594,200.17994609183552,200,0.17994609183551802
-10_+10,2,50,994.6086353253977,794.2932863121594,200.31534901323835,200,0.31534901323834674
-10_+10,2,51,994.6086353253977,794.2634737310788,200.34516159431894,200,0.3451615943189381
-10_+10,2,52,994.5233483078464,794.2863554876288,200.23699282021755,200,0.23699282021755153
-10_+10,2,53,994.6163749936354,794.2975696878658,200.31880530576962,200,0.3188053057696152
-10_+10,2,54,994.5610250406256,794.2975696878658,200.26345535275982,200,0.26345535275982
-10_+10,2,55,994.5610250406256,794.2169818853284,200.3440431552972,200,0.3440431552971859
-10_+10,2,56,994.4624202210208,794.2345195175352,200.2279007034856,200,0.2279007034856022
-10_+10,2,57,994.4605070175687,794.2613189348075,200.19918808276122,200,0.1991880827612249
-10_+10,2,58,994.4980630832068,794.2613189348075,200.23674414839934,200,0.23674414839933888
-10_+10,2,59,994.4980630832068,794.2236670649207,200.2743960182861,200,0.2743960182860974
-10_+10,2,60,994.5446463098276,794.2236670649207,200.32097924490688,200,0.32097924490688
-10_+10,2,61,994.5446463098276,794.2986640023134,200.24598230751417,200,0.2459823075141685
-10_+10,2,62,994.5343222069915,794.2986640023134,200.2356582046781,200,0.23565820467808862
-10_+10,2,63,994.5343222069915,794.2144782676843,200.31984393930725,200,0.31984393930724764
-10_+10,2,64,994.5655275510408,794.2508756075375,200.31465194350324,200,0.314651943503236
-10_+10,2,65,994.5188965106897,794.2732335859996,200.24566292469012,200,0.24566292469012296
-10_+10,2,66,994.4965309597063,794.2419180342032,200.25461292550312,200,0.25461292550312464
-10_+10,2,67,994.5165691557481,794.2419180342032,200.27465112154493,200,0.27465112154493454
-10_+10,2,68,994.5165691557481,794.2861939002149,200.2303752555332,200,0.23037525553320393
-10_+10,2,69,994.5473522544062,794.2590684514342,200.28828380297193,200,0.28828380297193235
-10_+10,2,70,994.5776369672153,794.2590684514342,200.31856851578107,200,0.3185685157810667
-10_+10,2,71,994.5776369672153,794.2489259934067,200.3287109738086,200,0.3287109738085974
-10_+10,2,72,994.5150047582038,794.240105660977,200.2748990972268,200,0.2748990972268075
-10_+10,2,73,994.5150047582038,794.2036328428685,200.31137191533526,200,0.31137191533525765
-10_+10,2,74,994.5446027315869,794.2036328428685,200.3409698887184,200,0.34096988871840495
-10_+10,2,75,994.5446027315869,794.2514916518381,200.29311107974877,200,0.29311107974876904
-10_+10,2,76,994.4660938184318,794.2456665259497,200.2204272924821,200,0.2204272924820998
-10_+10,2,77,994.5271520097226,794.2601691614972,200.26698284822544,200,0.26698284822543883
-10_+10,2,78,994.633429445527,794.2601691614972,200.3732602840298,200,0.3732602840298114
-10_+10,2,79,994.633429445527,794.2199391455052,200.41349030002175,200,0.41349030002174914
-10_+10,2,80,994.4700298395574,794.2319108433568,200.23811899620057,200,0.2381189962005692
-10_+10,2,81,994.5561702143625,794.2170045608946,200.33916565346794,200,0.33916565346794414
-10_+10,2,82,994.4868640028888,794.2546325071828,200.23223149570595,200,0.23223149570594614
-10_+10,2,83,994.4868640028888,794.2546325071828,200.23223149570595,200,0.23223149570594614
-10_+10,2,84,994.5002378926512,794.2058389211326,200.2943989715186,200,0.2943989715186035
-10_+10,2,85,994.624101663724,794.2650760878512,200.3590255758728,200,0.35902557587280626
-10_+10,2,86,994.4838142286932,794.2650760878512,200.218738140842,200,0.2187381408419924
-10_+10,2,87,994.4838142286932,794.230347345183,200.2534668835102,200,0.25346688351021385
-10_+10,2,88,994.5305020996842,794.2748867247724,200.25561537491183,200,0.2556153749118266
-10_+10,2,89,994.4744401920443,794.2220104704604,200.2524297215839,200,0.2524297215838942
-10_+10,2,90,994.4671985478656,794.2220104704604,200.24518807740515,200,0.24518807740514603
-10_+10,2,91,994.4671985478656,794.2516043499063,200.21559419795926,200,0.2155941979592626
-10_+10,2,92,994.5951577401984,794.3079487134005,200.28720902679788,200,0.28720902679788196
-10_+10,2,93,994.5442665810556,794.2371543343525,200.30711224670313,200,0.3071122467031273
-10_+10,2,94,994.5148353454362,794.2371543343525,200.2776810110837,200,0.27768101108370047
-10_+10,2,95,994.5148353454362,794.1802461606434,200.33458918479278,200,0.334589184792776
-10_+10,2,96,994.4390535416487,794.2425811716846,200.1964723699641,200,0.19647236996411266
-10_+10,2,97,994.5476517757306,794.2425811716846,200.30507060404602,200,0.3050706040460227
-10_+10,2,98,994.5343829322594,794.2730843555572,200.2612985767022,200,0.26129857670218826
-10_+10,2,99,994.5343829322594,794.2539199141922,200.28046301806717,200,0.28046301806716656
-10_+10,2,100,994.579035351344,794.2547363504483,200.32429900089573,200,0.32429900089573493
