image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel_mm,qy_rel_mm,qz_rel_mm,qw_rel_mm,elapsed_time_s
Basler_acA2040-35gm__23324651__20250529_163603290_0009.tiff,-79.61443157056361,90.49403006094862,864.2605797875248,-10.306053886753839,-48.846136402858804,857.0445016174422,110.01569396076019,-110.27193837380975,-2.8375484304238308,155.79282715028938,0.22933715028938195,0.03349379688852057,-0.04168379160336304,0.70454311980995,0.7076437093735946,0.0739
Basler_acA2040-35gm__23324651__20250529_163603290_0010.tiff,-64.93198764604568,91.40740948476858,864.8074234466109,-22.212441538870575,-58.2626985561143,857.057573447321,110.11118256836559,-110.21711004887749,-3.7252062297007393,155.8401778604738,0.2766878604737997,0.045978489997510696,-0.04727930578454373,0.7041078631273929,0.7070238770962809,0.0647
Basler_acA2040-35gm__23324651__20250529_163603290_0011.tiff,-63.62183977055014,91.27222478941188,864.7183259919861,-21.786592225956454,-58.661713626389094,856.9666939051297,110.12934525862515,-110.18388395040992,-4.63688004047369,155.85397532947502,0.29048532947501826,0.046983693354173774,-0.05204406172248982,0.7038299956645098,0.7068997704067549,0.0744
Basler_acA2040-35gm__23324651__20250529_163603290_0012.tiff,-89.09672660249845,86.41718780932997,863.5131332221235,11.432820198123112,-32.344039164810226,857.8072532011554,109.87051457790723,-110.30981156981314,-1.786442546930056,155.70156029775453,0.13807029775452406,0.03381245021779491,-0.014358015813633843,0.7048863801053308,0.7083683764357127,0.0806
Basler_acA2040-35gm__23324651__20250529_163603290_0013.tiff,-96.07604130743013,80.85689602394247,862.817648943008,21.088579277295487,-21.336461679880397,857.1063212178838,109.76564625667594,-110.23896347751717,-1.5886387836411275,155.57522276997702,0.011732769977015778,0.04242399512033132,-0.009304788757877968,0.7044725545203877,0.708401048468818,0.0603
Basler_acA2040-35gm__23324651__20250529_163603290_0014.tiff,-94.93551244250195,57.46479124555911,862.8900688044155,22.40119937623848,-44.74008444515811,858.2806164077219,109.86092127239401,-110.28487483265958,-1.6768920990765102,155.6759056719648,0.11241567196481128,-0.008671410617345705,0.0017489975809411313,0.7054826022680175,0.7086720296036196,0.0663
Basler_acA2040-35gm__23324651__20250529_163603290_0015.tiff,-87.79104169770568,26.50772242337063,862.2213383105926,27.639536400638196,-77.60548883343826,856.6314957497333,109.88554863871192,-110.04635453052578,-3.1609354768947773,155.54750225631392,-0.015987743686082467,-0.010315809758984188,0.0055065242593841535,0.705563051026868,0.7085506638803287,0.0752
Basler_acA2040-35gm__23324651__20250529_163603290_0016.tiff,-79.61059925638303,6.991316406395331,862.1001741953943,36.100224267089146,-96.60687022271014,855.2576360139958,109.79924122859533,-109.99240693388164,-3.767801029660234,155.46189012771904,-0.10159987228095702,-0.015382361866024643,0.011316338426626878,0.7051820615044415,0.7087690622201162,0.0813
Basler_acA2040-35gm__23324651__20250529_163603290_0017.tiff,-75.89829768506445,-2.0235975300514353,862.3096720402939,38.76796445644391,-106.8690311635306,855.828688934847,109.9345160028499,-109.78151507903374,-6.733565733065938,155.50858423029416,-0.05490576970584016,0.00018872433131509605,-0.0009374626646382439,0.7056949569672175,0.7085151468090969,0.0684
Basler_acA2040-35gm__23324651__20250529_163603290_0018.tiff,-66.51227144288339,-3.0498165056269815,862.7044327587047,39.6977269847138,-116.36596377083771,855.461908963875,109.92920500437633,-109.57111468008448,-9.127314107084338,155.47851024479172,-0.0849797552082805,0.006848661940427107,0.002251832762059509,0.7061404268091516,0.7080351140336381,0.0674
