image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel,qy_rel,qz_rel,qw_rel,elapsed_time_s
Basler_acA2040-35gm__23324651__20250710_164008603_0070.tiff,74.7857,-52.2631,987.57,-15.5958,42.2775,990.673,94.9944,-89.9558,0.619247,130.829,-0.0330351,0.999938,0.00126893,-0.0110186,-0.00034167,0.0705315
Basler_acA2040-35gm__23324651__20250710_164008603_0071.tiff,74.7753,-52.2619,987.585,-15.6062,42.28,990.662,94.9912,-89.9599,0.591327,130.83,-0.0326543,0.999942,0.00112586,-0.010717,-0.000360206,0.0793008
Basler_acA2040-35gm__23324651__20250710_164008603_0072.tiff,74.7753,-52.2619,987.585,-15.6062,42.28,990.662,94.9912,-89.9599,0.591327,130.83,-0.0326543,0.999942,0.00112586,-0.010717,-0.000360206,0.0706941
Basler_acA2040-35gm__23324651__20250710_164008603_0073.tiff,74.7715,-52.2663,987.587,-15.6117,42.2772,990.67,94.9963,-89.9578,0.627656,130.832,-0.0302138,0.999938,0.00113285,-0.0110928,-0.000346367,0.061755
Basler_acA2040-35gm__23324651__20250710_164008603_0074.tiff,74.7867,-52.2708,987.619,-15.5996,42.2717,990.637,94.9946,-89.9605,0.463359,130.832,-0.0302824,0.999944,0.0013321,-0.010517,-0.00035032,0.0700785
Basler_acA2040-35gm__23324651__20250710_164008603_0075.tiff,74.8024,-52.2758,987.586,-15.5815,42.266,990.691,94.9954,-89.9583,0.651081,130.832,-0.0303608,0.999942,0.000989803,-0.0107525,-0.000334378,0.0663544
Basler_acA2040-35gm__23324651__20250710_164008603_0076.tiff,74.8024,-52.2758,987.586,-15.5815,42.266,990.691,94.9954,-89.9583,0.651081,130.832,-0.0303608,0.999942,0.000989803,-0.0107525,-0.000334378,0.0698923
Basler_acA2040-35gm__23324651__20250710_164008603_0077.tiff,74.7974,-52.2706,987.508,-15.5797,42.2652,990.622,94.9878,-89.9533,0.678775,130.823,-0.0391934,0.999938,0.000923257,-0.0111258,-0.000351702,0.0654528
Basler_acA2040-35gm__23324651__20250710_164008603_0078.tiff,74.7974,-52.2706,987.508,-15.5797,42.2652,990.622,94.9878,-89.9533,0.678775,130.823,-0.0391934,0.999938,0.000923257,-0.0111258,-0.000351702,0.0648035
Basler_acA2040-35gm__23324651__20250710_164008603_0079.tiff,74.8051,-52.2676,987.515,-15.5737,42.2689,990.606,94.987,-89.9557,0.700893,130.824,-0.0380386,0.999937,0.000483861,-0.0111905,-0.000357179,0.0691641
Basler_acA2040-35gm__23324651__20250710_164008603_0080.tiff,74.8051,-52.2676,987.515,-15.5737,42.2689,990.606,94.987,-89.9557,0.700893,130.824,-0.0380386,0.999937,0.000483861,-0.0111905,-0.000357179,0.0664426
Basler_acA2040-35gm__23324651__20250710_164008603_0081.tiff,74.7955,-52.2637,987.516,-15.5828,42.2743,990.634,94.9876,-89.9567,0.742793,130.826,-0.0366488,0.99994,0.000529488,-0.0109538,-0.000359122,0.0672542
Basler_acA2040-35gm__23324651__20250710_164008603_0082.tiff,74.781,-52.2638,987.567,-15.6005,42.2763,990.653,94.9923,-89.9568,0.632109,130.829,-0.0337138,0.999938,0.00106047,-0.0110493,-0.000357225,0.0762193
Basler_acA2040-35gm__23324651__20250710_164008603_0083.tiff,74.7633,-52.2668,987.604,-15.6194,42.2792,990.676,94.9961,-89.96,0.585864,130.834,-0.0290168,0.99994,0.00134236,-0.0108611,-0.000349928,0.0846552
Basler_acA2040-35gm__23324651__20250710_164008603_0084.tiff,74.7633,-52.2668,987.604,-15.6194,42.2792,990.676,94.9961,-89.96,0.585864,130.834,-0.0290168,0.99994,0.00134236,-0.0108611,-0.000349928,0.07055
Basler_acA2040-35gm__23324651__20250710_164008603_0085.tiff,74.761,-52.268,987.582,-15.6188,42.2751,990.64,94.9925,-89.9574,0.607464,130.829,-0.0333837,0.99994,0.00104598,-0.0109245,-0.000351249,0.0739333
Basler_acA2040-35gm__23324651__20250710_164008603_0086.tiff,74.7808,-52.2751,987.61,-15.6029,42.2684,990.657,94.9928,-89.9611,0.593176,130.832,-0.0306433,0.999943,0.000707332,-0.0106692,-0.00035653,0.0743746
Basler_acA2040-35gm__23324651__20250710_164008603_0087.tiff,74.7922,-52.2764,987.6,-15.5898,42.2663,990.658,94.9926,-89.9595,0.527054,130.83,-0.032157,0.999943,0.00107678,-0.0106382,-0.000345955,0.0750445
