image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel,qy_rel,qz_rel,qw_rel,elapsed_time_s
Basler_acA2040-35gm__23324651__20250617_164209978_0023.tiff,43.8639,-63.1382,871.373,-67.489,44.0364,873.129,109.568,109.004,1.34763,154.56,-1.00301,0.708949,0.00805287,-0.00721559,-0.705177,0.0586577
Basler_acA2040-35gm__23324651__20250617_164209978_0024.tiff,43.8639,-63.1382,871.373,-67.489,44.0364,873.129,109.568,109.004,1.34763,154.56,-1.00301,0.708949,0.00805287,-0.00721559,-0.705177,0.0584962
Basler_acA2040-35gm__23324651__20250617_164209978_0025.tiff,43.867,-63.1382,871.41,-67.4853,44.0391,873.112,109.57,109.004,1.36218,154.561,-1.00213,0.708942,0.00866968,-0.00764916,-0.705172,0.058718
Basler_acA2040-35gm__23324651__20250617_164209978_0026.tiff,43.8637,-63.1362,871.405,-67.4876,44.0397,873.118,109.571,109,1.36463,154.56,-1.00373,0.708936,0.0084862,-0.00748874,-0.705182,0.0586053
Basler_acA2040-35gm__23324651__20250617_164209978_0027.tiff,43.8659,-63.139,871.447,-67.4903,44.0405,873.141,109.574,109.008,1.13032,154.566,-0.997925,-0.708937,-0.00764199,0.00772937,0.705188,0.0688047
Basler_acA2040-35gm__23324651__20250617_164209978_0028.tiff,43.8659,-63.139,871.447,-67.4903,44.0405,873.141,109.574,109.008,1.13032,154.566,-0.997925,-0.708937,-0.00764199,0.00772937,0.705188,0.0579676
Basler_acA2040-35gm__23324651__20250617_164209978_0029.tiff,43.8609,-63.1369,871.366,-67.4916,44.0386,873.144,109.566,109.005,1.57188,154.561,-1.00236,0.708941,0.00889025,-0.00753541,-0.705172,0.0607835
Basler_acA2040-35gm__23324651__20250617_164209978_0030.tiff,43.8637,-63.1405,871.404,-67.4878,44.0347,873.088,109.569,109.002,1.23309,154.559,-1.0044,0.708935,0.00810742,-0.00752534,-0.705187,0.0568221
Basler_acA2040-35gm__23324651__20250617_164209978_0031.tiff,43.8592,-63.1382,871.39,-67.491,44.0367,873.104,109.565,109.004,1.38157,154.558,-1.00515,0.708963,0.00855698,-0.00756842,-0.705153,0.0611528
Basler_acA2040-35gm__23324651__20250617_164209978_0032.tiff,43.8592,-63.1382,871.39,-67.491,44.0367,873.104,109.565,109.004,1.38157,154.558,-1.00515,0.708963,0.00855698,-0.00756842,-0.705153,0.0649496
Basler_acA2040-35gm__23324651__20250617_164209978_0033.tiff,43.8613,-63.1357,871.387,-67.4887,44.0387,873.11,109.568,109.002,1.28971,154.558,-1.00555,0.708958,0.00826796,-0.00758544,-0.705161,0.0633531
Basler_acA2040-35gm__23324651__20250617_164209978_0034.tiff,43.8591,-63.138,871.342,-67.4908,44.0352,873.129,109.564,109.003,1.5312,154.558,-1.00585,0.708946,0.00887949,-0.00745796,-0.705168,0.0621075
Basler_acA2040-35gm__23324651__20250617_164209978_0035.tiff,43.8642,-63.1437,871.407,-67.4902,44.0336,873.123,109.57,109.008,1.2403,154.563,-1.00047,0.708961,0.00809973,-0.00743167,-0.705162,0.0596615
Basler_acA2040-35gm__23324651__20250617_164209978_0036.tiff,43.8642,-63.1437,871.407,-67.4902,44.0336,873.123,109.57,109.008,1.2403,154.563,-1.00047,0.708961,0.00809973,-0.00743167,-0.705162,0.0572988
Basler_acA2040-35gm__23324651__20250617_164209978_0037.tiff,43.8642,-63.1437,871.407,-67.4902,44.0336,873.123,109.57,109.008,1.2403,154.563,-1.00047,0.708961,0.00809973,-0.00743167,-0.705162,0.0638671
Basler_acA2040-35gm__23324651__20250617_164209978_0038.tiff,43.8632,-63.1391,871.39,-67.4865,44.035,873.102,109.566,109.001,1.41708,154.557,-1.00616,0.708965,0.00852624,-0.00796068,-0.705147,0.0661828
