image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel_mm,qy_rel_mm,qz_rel_mm,qw_rel_mm,elapsed_time_s
Basler_acA2040-35gm__23324651__20250710_164529554_0056.tiff,59.704766322450716,36.5652375729048,775.9764286126228,-39.61647284108809,-48.5438188385341,781.3509495004091,95.03095101304454,89.9857999685862,2.9697913343411653,130.90892065478047,0.0463974547804753,-0.0016387678956383779,-0.0011042046983314481,-0.0009330967053938886,0.9999976122483027,0.0517
Basler_acA2040-35gm__23324651__20250710_164529554_0057.tiff,59.704766322450716,36.5652375729048,775.9764286126228,-39.61647284108809,-48.5438188385341,781.3509495004091,95.03095101304454,89.9857999685862,2.9697913343411653,130.90892065478047,0.0463974547804753,-0.0016387678956383779,-0.0011042046983314481,-0.0009330967053938886,0.9999976122483027,0.0477
Basler_acA2040-35gm__23324651__20250710_164529554_0058.tiff,59.7220076222592,36.55850447440933,776.009820146155,-39.606022436072024,-48.550608552486864,781.3245433418532,95.03704406671204,89.98043712064698,3.0571471635761904,130.91166853317787,0.04914533317787573,-0.001809934705922793,-0.0024996420337021733,-0.0009322976267839438,0.9999948033600968,0.0600
Basler_acA2040-35gm__23324651__20250710_164529554_0059.tiff,59.720548240286156,36.55976763447251,776.0123991333467,-39.59952522259503,-48.54002018635033,781.1506271181678,95.02423003468144,89.96847723123965,2.986817311627865,130.89252181329985,0.02999861329985265,-0.00010330566652998688,-0.004080567016420856,-0.0009865225727479,0.9999911824981145,0.0527
Basler_acA2040-35gm__23324651__20250710_164529554_0060.tiff,59.720548240286156,36.55976763447251,776.0123991333467,-39.59952522259503,-48.54002018635033,781.1506271181678,95.02423003468144,89.96847723123965,2.986817311627865,130.89252181329985,0.02999861329985265,-0.00010330566652998688,-0.004080567016420856,-0.0009865225727479,0.9999911824981145,0.0510
Basler_acA2040-35gm__23324651__20250710_164529554_0061.tiff,59.71551498925278,36.559368624293775,775.9684816410871,-39.60072027939494,-48.54182153665921,781.2271711823701,95.01577081156582,89.97629036319633,3.138700368216507,130.8953053796799,0.032782179679912815,-0.0005511072689199309,-0.0030127445861295827,-0.0008230505509984913,0.9999949711066688,0.0647
Basler_acA2040-35gm__23324651__20250710_164529554_0062.tiff,59.707460501441155,36.56453659419107,776.0158514048082,-39.610410331820894,-48.53971117039262,781.2674142243138,95.02411781882131,89.98188507757035,2.8335061526444383,130.8982481413536,0.03572494135360671,-0.0021054394975592956,-0.0026482496606710293,-0.000926639864809978,0.9999938475994828,0.0561
Basler_acA2040-35gm__23324651__20250710_164529554_0063.tiff,59.707460501441155,36.56453659419107,776.0158514048082,-39.610410331820894,-48.53971117039262,781.2674142243138,95.02411781882131,89.98188507757035,2.8335061526444383,130.8982481413536,0.03572494135360671,-0.0021054394975592956,-0.0026482496606710293,-0.000926639864809978,0.9999938475994828,0.0599
Basler_acA2040-35gm__23324651__20250710_164529554_0064.tiff,59.707972169918676,36.56829858654709,776.0484433678351,-39.61687056029093,-48.53756542726653,781.2741500167245,95.02942558157397,89.99010643826125,2.632394302789276,130.90355412630646,0.04103092630646188,-0.0018791288569601355,-0.0010577687624937161,-0.0008991801031541349,0.9999972707338386,0.0601
Basler_acA2040-35gm__23324651__20250710_164529554_0065.tiff,59.71145168157561,36.57289479711579,776.0654346837543,-39.6093097604365,-48.52840029576512,781.1526690304502,95.02233015614885,89.98392063361077,2.5248430257645005,130.892031969883,0.029508769882994557,-0.000952040131840267,-0.0011578954089177438,-0.0008873867717351542,0.9999984827201123,0.0602
Basler_acA2040-35gm__23324651__20250710_164529554_0066.tiff,59.699658158108825,36.57573438955205,776.064458919544,-39.61892154567949,-48.53031199272664,781.2208348979576,95.03045238273009,89.9918074779655,2.1202181995135794,130.89617113739837,0.033647937398370686,-0.0025268627625490143,0.0006989463100946647,-0.0009203289442243012,0.9999961397091837,0.0670
Basler_acA2040-35gm__23324651__20250710_164529554_0067.tiff,59.699658158108825,36.57573438955205,776.064458919544,-39.61892154567949,-48.53031199272664,781.2208348979576,95.03045238273009,89.9918074779655,2.1202181995135794,130.89617113739837,0.033647937398370686,-0.0025268627625490143,0.0006989463100946647,-0.0009203289442243012,0.9999961397091837,0.0696
Basler_acA2040-35gm__23324651__20250710_164529554_0068.tiff,59.70244278540795,36.572393741255965,776.0316082449975,-39.61446125919151,-48.53125960334115,781.1981953007187,95.02091931097515,89.98918276341672,2.4788590672758515,130.89374646409155,0.031223264091551073,-0.0008782241973919998,-0.00010493392225134019,-0.0009051292214078234,0.9999991992257912,0.0685
Basler_acA2040-35gm__23324651__20250710_164529554_0069.tiff,59.70387857107629,36.56634145153017,775.9715170545122,-39.61251434401965,-48.53526215080764,781.2133942904618,95.01558496155349,89.98155736271904,2.9772576820688013,130.89501944043525,0.032496240435250456,-0.000697973080369857,-0.001406806927667606,-0.0008770003217963185,0.999998382297833,0.0504
Basler_acA2040-35gm__23324651__20250710_164529554_0070.tiff,59.71297012775982,36.56470329613294,775.9611282622052,-39.60624023925324,-48.53943859137768,781.2565774421037,95.02793896355183,89.97998444243467,2.890590325884901,130.90096369528155,0.03844049528154869,-0.0017613038823150792,-0.0017213513998237172,-0.0009061614124043288,0.9999965568088158,0.0440
Basler_acA2040-35gm__23324651__20250710_164529554_0071.tiff,59.71297012775982,36.56470329613294,775.9611282622052,-39.60624023925324,-48.53943859137768,781.2565774421037,95.02793896355183,89.97998444243467,2.890590325884901,130.90096369528155,0.03844049528154869,-0.0017613038823150792,-0.0017213513998237172,-0.0009061614124043288,0.9999965568088158,0.0442
Basler_acA2040-35gm__23324651__20250710_164529554_0072.tiff,59.727833700319,36.56922237361194,776.0998521519565,-39.5980861167693,-48.53489055288582,781.2032049167127,95.03334467131185,89.98160122204824,2.523377906341717,130.89840562038287,0.035882420382876035,-0.0020231442910329353,-0.0023398800863377346,-0.0008756713812719271,0.9999948325106441,0.0480
Basler_acA2040-35gm__23324651__20250710_164529554_0073.tiff,59.714220684380464,36.56450968557737,776.0176852712378,-39.61100993258762,-48.543339929861126,781.2831881091382,95.03414549411256,89.98801988558372,2.6908159895386863,130.90673406442437,0.04421086442437172,-0.002606104292654129,-0.00179329779316726,-0.0009288156945335876,0.9999945647876525,0.0486
