image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel,qy_rel,qz_rel,qw_rel,elapsed_time_s
Basler_acA2040-35gm__23324651__20250619_161355582_0031.tiff,-119.846,95.9005,794.838,-17.9778,-2.25248,801.449,-100.555,99.6418,-3.85789,141.615,0.193475,-0.999998,0.000109978,-5.52297e-05,-0.00201834,0.0705533
Basler_acA2040-35gm__23324651__20250619_161355582_0032.tiff,-119.846,95.9005,794.838,-17.9778,-2.25248,801.449,-100.555,99.6418,-3.85789,141.615,0.193475,-0.999998,0.000109978,-5.52297e-05,-0.00201834,0.0777363
Basler_acA2040-35gm__23324651__20250619_161355582_0033.tiff,-119.843,95.8968,794.835,-17.9743,-2.25509,801.438,-100.556,99.6404,-3.86717,141.615,0.193161,0.999998,5.61142e-05,0.000147806,0.00201312,0.076664
Basler_acA2040-35gm__23324651__20250619_161355582_0034.tiff,-119.857,95.9059,794.825,-17.9874,-2.24451,801.427,-100.553,99.6408,-3.90928,141.614,0.192416,-0.999998,-1.42641e-05,7.88327e-05,-0.00200347,0.0945945
Basler_acA2040-35gm__23324651__20250619_161355582_0035.tiff,-119.863,95.9053,794.823,-17.9957,-2.24739,801.426,-100.552,99.6428,-3.89304,141.614,0.192679,-0.999998,-0.000338564,0.00015238,-0.00200613,0.0690665
Basler_acA2040-35gm__23324651__20250619_161355582_0036.tiff,-119.856,95.9062,794.805,-17.9925,-2.24383,801.445,-100.552,99.6403,-3.84538,141.611,0.189957,0.999998,5.40256e-05,0.000214889,0.00200056,0.0731296
Basler_acA2040-35gm__23324651__20250619_161355582_0037.tiff,-119.856,95.9062,794.805,-17.9925,-2.24383,801.445,-100.552,99.6403,-3.84538,141.611,0.189957,0.999998,5.40256e-05,0.000214889,0.00200056,0.0719485
Basler_acA2040-35gm__23324651__20250619_161355582_0038.tiff,-119.858,95.911,794.817,-17.9936,-2.24185,801.424,-100.551,99.6414,-3.88545,141.612,0.191017,-0.999998,-0.000101686,8.84477e-05,-0.00201222,0.0803854
Basler_acA2040-35gm__23324651__20250619_161355582_0039.tiff,-119.86,95.9114,794.825,-17.9959,-2.24169,801.471,-100.55,99.6451,-3.87823,141.614,0.192746,0.999998,-0.000235164,-5.26193e-05,0.0019985,0.077084
Basler_acA2040-35gm__23324651__20250619_161355582_0040.tiff,-119.86,95.9064,794.847,-17.9909,-2.24796,801.43,-100.554,99.6435,-3.89424,141.616,0.194429,0.999998,0.000237252,0.000114935,0.00199548,0.0718329
Basler_acA2040-35gm__23324651__20250619_161355582_0041.tiff,-119.86,95.9064,794.847,-17.9909,-2.24796,801.43,-100.554,99.6435,-3.89424,141.616,0.194429,0.999998,0.000237252,0.000114935,0.00199548,0.0722751
Basler_acA2040-35gm__23324651__20250619_161355582_0042.tiff,-119.857,95.9055,794.796,-17.9939,-2.24502,801.452,-100.549,99.6455,-3.81309,141.612,0.190172,0.999998,0.000101353,0.000118623,0.00199483,0.073072
Basler_acA2040-35gm__23324651__20250619_161355582_0043.tiff,-119.859,95.9014,794.837,-17.9898,-2.25284,801.381,-100.555,99.6328,-4.03496,141.613,0.191878,-0.999998,-0.000135699,0.000117458,-0.00201438,0.0917807
Basler_acA2040-35gm__23324651__20250619_161355582_0044.tiff,-119.848,95.8981,794.826,-17.98,-2.25491,801.457,-100.556,99.6429,-3.83592,141.616,0.194416,-0.999998,0.000335397,-0.000303038,-0.00200174,0.0718998
Basler_acA2040-35gm__23324651__20250619_161355582_0045.tiff,-119.848,95.8981,794.826,-17.98,-2.25491,801.457,-100.556,99.6429,-3.83592,141.616,0.194416,-0.999998,0.000335397,-0.000303038,-0.00200174,0.0714545
Basler_acA2040-35gm__23324651__20250619_161355582_0046.tiff,-119.844,95.897,794.812,-17.9777,-2.25353,801.454,-100.553,99.6424,-3.83873,141.613,0.191909,-0.999998,6.14686e-05,-8.08938e-06,-0.00201159,0.0746567
Basler_acA2040-35gm__23324651__20250619_161355582_0047.tiff,-119.857,95.9016,794.817,-17.9907,-2.24974,801.424,-100.551,99.643,-3.85852,141.612,0.190836,-0.999998,-0.000381978,6.64397e-06,-0.00199281,0.0757143
Basler_acA2040-35gm__23324651__20250619_161355582_0048.tiff,-119.857,95.9016,794.817,-17.9907,-2.24974,801.424,-100.551,99.643,-3.85852,141.612,0.190836,-0.999998,-0.000381978,6.64397e-06,-0.00199281,0.0735368
Basler_acA2040-35gm__23324651__20250619_161355582_0049.tiff,-119.867,95.9067,794.837,-18.0018,-2.24682,801.465,-100.551,99.6451,-3.87258,141.614,0.193143,0.999998,-3.43776e-05,-0.000150723,0.00200148,0.0713239
Basler_acA2040-35gm__23324651__20250619_161355582_0050.tiff,-119.865,95.9061,794.836,-17.9966,-2.24826,801.439,-100.554,99.6415,-3.93328,141.616,0.194567,0.999998,-5.59449e-05,-0.00031791,0.00201587,0.0735445
Basler_acA2040-35gm__23324651__20250619_161355582_0051.tiff,-119.867,95.9073,794.829,-18.0021,-2.24552,801.448,-100.549,99.6454,-3.85782,141.613,0.191673,0.999998,0.000228366,1.52634e-05,0.00198726,0.0745249
Basler_acA2040-35gm__23324651__20250619_161355582_0052.tiff,-119.861,95.9075,794.813,-17.9983,-2.24317,801.435,-100.55,99.6422,-3.83497,141.61,0.188989,0.999998,7.70875e-05,4.79967e-05,0.00199674,0.0755095
Basler_acA2040-35gm__23324651__20250619_161355582_0053.tiff,-119.849,95.9014,794.84,-17.9798,-2.25086,801.444,-100.555,99.6421,-3.88491,141.615,0.194009,0.999998,1.56467e-05,0.000192155,0.00199521,0.0765298
Basler_acA2040-35gm__23324651__20250619_161355582_0054.tiff,-119.849,95.9014,794.84,-17.9798,-2.25086,801.444,-100.555,99.6421,-3.88491,141.615,0.194009,0.999998,1.56467e-05,0.000192155,0.00199521,0.0770623
Basler_acA2040-35gm__23324651__20250619_161355582_0055.tiff,-119.852,95.9033,794.851,-17.9855,-2.25131,801.481,-100.552,99.646,-3.8851,141.616,0.194675,0.999998,-0.000588968,-0.000200805,0.00200908,0.0708901
Basler_acA2040-35gm__23324651__20250619_161355582_0056.tiff,-119.843,95.8996,794.815,-17.9777,-2.25209,801.461,-100.551,99.6475,-3.78509,141.614,0.192516,-0.999998,0.000297037,-0.000396105,-0.00199018,0.0722842
Basler_acA2040-35gm__23324651__20250619_161355582_0057.tiff,-119.843,95.8996,794.815,-17.9777,-2.25209,801.461,-100.551,99.6475,-3.78509,141.614,0.192516,-0.999998,0.000297037,-0.000396105,-0.00199018,0.0750968
Basler_acA2040-35gm__23324651__20250619_161355582_0058.tiff,-119.843,95.8985,794.811,-17.9802,-2.25127,801.459,-100.549,99.6446,-3.80877,141.611,0.1893,0.999998,0.000206382,0.000130697,0.0019978,0.0970021
Basler_acA2040-35gm__23324651__20250619_161355582_0059.tiff,-119.856,95.9066,794.825,-17.9895,-2.24469,801.453,-100.554,99.6413,-3.86911,141.614,0.192241,-0.999998,-0.000183037,0.000107778,-0.00201308,0.0771367
Basler_acA2040-35gm__23324651__20250619_161355582_0060.tiff,-119.856,95.9107,794.827,-17.992,-2.24117,801.428,-100.553,99.6385,-3.85909,141.611,0.189525,-0.999998,-9.77063e-05,1.82648e-05,-0.00201679,0.0754359
Basler_acA2040-35gm__23324651__20250619_161355582_0061.tiff,-119.856,95.9107,794.827,-17.992,-2.24117,801.428,-100.553,99.6385,-3.85909,141.611,0.189525,-0.999998,-9.77063e-05,1.82648e-05,-0.00201679,0.0737604
Basler_acA2040-35gm__23324651__20250619_161355582_0062.tiff,-119.857,95.9149,794.82,-17.99,-2.23808,801.46,-100.558,99.6394,-3.87996,141.616,0.194218,0.999998,-0.000203245,-0.000159028,0.0020349,0.0853268
Basler_acA2040-35gm__23324651__20250619_161355582_0063.tiff,-119.863,95.9133,794.839,-17.996,-2.24287,801.453,-100.555,99.6428,-3.91366,141.617,0.195412,0.999998,-3.78497e-05,-0.00023792,0.00201254,0.0707458
Basler_acA2040-35gm__23324651__20250619_161355582_0064.tiff,-119.866,95.9169,794.852,-17.9964,-2.23898,801.452,-100.556,99.6426,-3.92816,141.617,0.196097,0.999998,-3.41141e-05,-0.000206738,0.00201076,0.0715801
Basler_acA2040-35gm__23324651__20250619_161355582_0065.tiff,-119.858,95.9151,794.858,-17.9867,-2.24161,801.441,-100.558,99.6425,-3.90911,141.619,0.197349,0.999998,-7.69771e-05,-2.89515e-05,0.00201586,0.0673917
Basler_acA2040-35gm__23324651__20250619_161355582_0066.tiff,-119.858,95.9151,794.858,-17.9867,-2.24161,801.441,-100.558,99.6425,-3.90911,141.619,0.197349,0.999998,-7.69771e-05,-2.89515e-05,0.00201586,0.077067
Basler_acA2040-35gm__23324651__20250619_161355582_0067.tiff,-119.854,95.9114,794.823,-17.9874,-2.24339,801.46,-100.555,99.6453,-3.82406,141.616,0.194724,0.999998,-4.81879e-05,-0.000122578,0.00201488,0.0730893
Basler_acA2040-35gm__23324651__20250619_161355582_0068.tiff,-119.854,95.9081,794.808,-17.9896,-2.24356,801.43,-100.555,99.6366,-3.88846,141.612,0.190374,-0.999998,6.93937e-06,-5.88667e-05,-0.00202511,0.0721275
Basler_acA2040-35gm__23324651__20250619_161355582_0069.tiff,-119.854,95.9081,794.808,-17.9896,-2.24356,801.43,-100.555,99.6366,-3.88846,141.612,0.190374,-0.999998,6.93937e-06,-5.88667e-05,-0.00202511,0.0739173
Basler_acA2040-35gm__23324651__20250619_161355582_0070.tiff,-119.855,95.9095,794.835,-17.9865,-2.24455,801.45,-100.554,99.6424,-3.9147,141.616,0.194619,0.999998,-0.000127409,-9.49137e-05,0.00201018,0.0740394
Basler_acA2040-35gm__23324651__20250619_161355582_0071.tiff,-119.87,95.9143,794.838,-18.0031,-2.24325,801.438,-100.554,99.6423,-3.94261,141.617,0.195428,-0.999998,-3.45347e-06,0.000443869,-0.00202168,0.0788991
Basler_acA2040-35gm__23324651__20250619_161355582_0072.tiff,-119.854,95.9089,794.812,-17.992,-2.24421,801.442,-100.553,99.6406,-3.8315,141.612,0.190369,0.999998,5.0989e-05,0.000101737,0.00201988,0.0687545
Basler_acA2040-35gm__23324651__20250619_161355582_0073.tiff,-119.854,95.9089,794.812,-17.992,-2.24421,801.442,-100.553,99.6406,-3.8315,141.612,0.190369,0.999998,5.0989e-05,0.000101737,0.00201988,0.0739076
Basler_acA2040-35gm__23324651__20250619_161355582_0074.tiff,-119.862,95.914,794.812,-18.0032,-2.24,801.451,-100.551,99.6422,-3.79363,141.61,0.188784,-0.999998,5.62543e-05,-0.000271351,-0.00201332,0.0715989
Basler_acA2040-35gm__23324651__20250619_161355582_0075.tiff,-119.896,95.9199,794.862,-18.0217,-2.24053,801.41,-100.56,99.64,-4.03184,141.621,0.200089,-0.999998,-0.000302069,0.000576726,-0.00202109,0.0737089
Basler_acA2040-35gm__23324651__20250619_161355582_0076.tiff,-119.875,95.9147,794.834,-18.0078,-2.23901,801.439,-100.556,99.6394,-3.90741,141.615,0.19335,-0.999998,-0.000262003,1.88819e-05,-0.00200672,0.0764176
Basler_acA2040-35gm__23324651__20250619_161355582_0077.tiff,-119.875,95.9147,794.834,-18.0078,-2.23901,801.439,-100.556,99.6394,-3.90741,141.615,0.19335,-0.999998,-0.000262003,1.88819e-05,-0.00200672,0.0812142
Basler_acA2040-35gm__23324651__20250619_161355582_0078.tiff,-119.879,95.9198,794.816,-18.0165,-2.23688,801.453,-100.555,99.6392,-3.93762,141.615,0.193821,0.999998,-0.000315163,-0.000322995,0.00203456,0.0750484
