image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel_mm,qy_rel_mm,qz_rel_mm,qw_rel_mm,elapsed_time_s
Basler_acA2040-35gm__23324651__20250701_095246250_0063.tiff,59.36102354310718,49.471227993232766,872.3433335092542,-43.79910535864438,-46.02710430169282,876.8864814373695,99.60701627827652,99.23493271328886,3.66800991860039,140.65057361857706,-0.7707823814229471,0.03188348078359324,0.003351670817739184,-0.0010887502677498597,0.9994853798724153,0.0395
Basler_acA2040-35gm__23324651__20250701_095246250_0064.tiff,59.38190374368394,49.47132133099929,872.4795913088258,-43.7884961794253,-46.0299111495763,876.9024685896181,99.58447742457008,99.280671702347,3.2339992965820796,140.6562429081774,-0.7651130918225988,0.03278663839275856,0.005693409856120897,-0.0010772953518839983,0.9994455767383421,0.0414
Basler_acA2040-35gm__23324651__20250701_095246250_0065.tiff,59.39308971441143,49.4698843773381,872.4778219798992,-43.79099483622449,-46.052005566115184,877.2240582373461,99.63018413386678,99.27208691310346,3.576687140710022,140.6908437729104,-0.730512227089605,0.03239963677778439,0.0043846660393805,-0.0010303040806827627,0.9994648451615955,0.0440
Basler_acA2040-35gm__23324651__20250701_095246250_0066.tiff,59.39082665565273,49.45743034753235,872.3498881560939,-43.76945939270658,-46.04271001001174,877.0198308941336,99.59129518040059,99.2570742716023,3.706335440627262,140.65606915830725,-0.7652868416927561,0.03264866945050176,0.0039554602696642936,-0.0010328987764149828,0.9994585293233955,0.0469
Basler_acA2040-35gm__23324651__20250701_095246250_0067.tiff,59.40790192085793,49.47260739373535,872.4252651658045,-43.76117690878584,-46.03633081723542,876.9908647056351,99.59037026736856,99.27992281100522,3.4519386656863826,140.6650660395195,-0.7562899604805011,0.03185291058841303,0.004612821346456994,-0.0009626385620521594,0.9994814592043572,0.0406
Basler_acA2040-35gm__23324651__20250701_095246250_0068.tiff,59.39166148675564,49.46738498282406,872.248364806897,-43.76547572035533,-46.03112130228064,877.0562024912514,99.60064675866441,99.24515230656887,3.8191453957265864,140.65729615861383,-0.764059841386171,0.03344135310299134,0.004979432126446015,-0.0010161818466593434,0.9994277605373956,0.0431
Basler_acA2040-35gm__23324651__20250701_095246250_0069.tiff,59.39166148675564,49.46738498282406,872.248364806897,-43.76547572035533,-46.03112130228064,877.0562024912514,99.60064675866441,99.24515230656887,3.8191453957265864,140.65729615861383,-0.764059841386171,0.03344135310299134,0.004979432126446015,-0.0010161818466593434,0.9994277605373956,0.0416
Basler_acA2040-35gm__23324651__20250701_095246250_0070.tiff,59.401777852739414,49.47869527061548,872.4428466905398,-43.7657323134111,-46.034079044711824,877.0610600909893,99.5962997567549,99.27305610315635,3.6042354262320053,140.66823773085915,-0.753118269140856,0.031802512574618705,0.005342444869126846,-0.000959431582516672,0.999479433489154,0.0439
Basler_acA2040-35gm__23324651__20250701_095246250_0071.tiff,59.353938286597966,49.451829643080195,871.9765055499296,-43.78445610639072,-46.025650216814384,876.9823731411567,99.59629550396984,99.19611623705315,4.38687976494867,140.63618406619668,-0.7851719338033263,0.03515719254996213,0.004535387203681322,-0.0009552852496290444,0.9993710469615424,0.0402
Basler_acA2040-35gm__23324651__20250701_095246250_0072.tiff,59.36471940130769,49.47131013731186,872.4249887423792,-43.79823403606828,-46.024823302655854,876.9218938812782,99.57567794511262,99.2763877645357,3.348404684523909,140.64966626243583,-0.7716897375641736,0.033216282411802016,0.005243317778887691,-0.0008607001978776389,0.9994340625556938,0.0410
Basler_acA2040-35gm__23324651__20250701_095246250_0073.tiff,59.365534109018185,49.46570937743494,872.3475924644836,-43.79435172863376,-46.02424848046469,876.8457639447475,99.57267285841894,99.26185866049771,3.590804854116225,140.64326377188027,-0.778092228119732,0.03409760726038088,0.0040942778479326185,-0.00100593749132433,0.9994096148015509,0.0471
Basler_acA2040-35gm__23324651__20250701_095246250_0074.tiff,59.365534109018185,49.46570937743494,872.3475924644836,-43.79435172863376,-46.02424848046469,876.8457639447475,99.57267285841894,99.26185866049771,3.590804854116225,140.64326377188027,-0.778092228119732,0.03409760726038088,0.0040942778479326185,-0.00100593749132433,0.9994096148015509,0.0424
Basler_acA2040-35gm__23324651__20250701_095246250_0075.tiff,59.3693786600581,49.45049994119334,872.2122087570431,-43.78250419687354,-46.036633974905556,876.869516649428,99.58834875690606,99.24428453757831,3.5393467960436187,140.64065627422826,-0.7806997257717398,0.033075165884700025,0.004690653893929612,-0.0010248179084852913,0.9994413344043769,0.0408
Basler_acA2040-35gm__23324651__20250701_095246250_0076.tiff,59.3693786600581,49.45049994119334,872.2122087570431,-43.78250419687354,-46.036633974905556,876.869516649428,99.58834875690606,99.24428453757831,3.5393467960436187,140.64065627422826,-0.7806997257717398,0.033075165884700025,0.004690653893929612,-0.0010248179084852913,0.9994413344043769,0.0419
Basler_acA2040-35gm__23324651__20250701_095246250_0077.tiff,59.38636456185812,49.45665274262611,872.4003908569637,-43.77529728098648,-46.04335988522294,877.0197457849754,99.6028909609667,99.26007438917897,3.258998392162704,140.65532100154508,-0.7660349984549271,0.02997484464359037,0.0055367221551522565,-0.0009490514567312761,0.9995348681750436,0.0471
Basler_acA2040-35gm__23324651__20250701_095246250_0078.tiff,59.38819321556004,49.462228575218425,872.4147024351481,-43.78783048878712,-46.05232573008748,877.1183064510296,99.61807473360533,99.26063591590373,3.7431519151219783,140.67851947728002,-0.7428365227199833,0.03201629449100988,0.0052214581450002575,-0.001068449824777063,0.9994731370461524,0.0473
Basler_acA2040-35gm__23324651__20250701_095246250_0079.tiff,59.38918368473176,49.45303120848046,872.2500274250605,-43.77389963791873,-46.0445988353581,877.0444295571837,99.6094973752452,99.23618865268372,3.9411027353362105,140.66060356912482,-0.7607524308751863,0.03420105415267098,0.004585003025546108,-0.0009923173946036216,0.9994039628439995,0.0396
Basler_acA2040-35gm__23324651__20250701_095246250_0080.tiff,59.35751161175535,49.43468063109325,871.8742221150196,-43.77788663393486,-46.04342399075391,877.0218955755316,99.60819113544855,99.182336644812,4.5331812155151585,140.63952991792019,-0.7818260820798173,0.03471595604915999,0.005841406678107081,-0.0010148914631592915,0.9993796327517045,0.0411
