image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel,qy_rel,qz_rel,qw_rel,elapsed_time_s
Basler_acA2040-35gm__23324651__20250710_164311266_0032.tiff,68.3462,-52.6336,886.942,-21.9745,41.963,889.946,94.9874,-89.9567,0.74723,130.826,-0.0367972,-0.999944,0.000488761,0.0105491,0.000372702,0.0648074
Basler_acA2040-35gm__23324651__20250710_164311266_0033.tiff,68.3462,-52.6336,886.942,-21.9745,41.963,889.946,94.9874,-89.9567,0.74723,130.826,-0.0367972,-0.999944,0.000488761,0.0105491,0.000372702,0.0664057
Basler_acA2040-35gm__23324651__20250710_164311266_0034.tiff,68.3398,-52.632,886.902,-21.9765,41.9621,889.947,94.9851,-89.9527,0.837794,130.822,-0.0406892,-0.999945,0.000568581,0.0104295,0.000367934,0.062007
Basler_acA2040-35gm__23324651__20250710_164311266_0035.tiff,68.342,-52.6315,886.902,-21.9727,41.9619,889.947,94.9819,-89.9539,0.815743,130.82,-0.0423132,-0.999945,0.00057344,0.0104801,0.000382184,0.0596838
Basler_acA2040-35gm__23324651__20250710_164311266_0036.tiff,68.342,-52.6315,886.902,-21.9727,41.9619,889.947,94.9819,-89.9539,0.815743,130.82,-0.0423132,-0.999945,0.00057344,0.0104801,0.000382184,0.061717
Basler_acA2040-35gm__23324651__20250710_164311266_0037.tiff,68.3605,-52.6347,886.882,-21.9566,41.9579,889.971,94.9846,-89.9536,0.856243,130.822,-0.0402293,-0.999946,0.000603255,0.0103426,0.00038447,0.0666376
Basler_acA2040-35gm__23324651__20250710_164311266_0038.tiff,68.3605,-52.6347,886.882,-21.9566,41.9579,889.971,94.9846,-89.9536,0.856243,130.822,-0.0402293,-0.999946,0.000603255,0.0103426,0.00038447,0.0651808
Basler_acA2040-35gm__23324651__20250710_164311266_0039.tiff,68.3667,-52.6389,886.88,-21.9501,41.9522,889.935,94.9833,-89.9525,0.820605,130.82,-0.0422457,-0.999944,0.00059284,0.0105548,0.000380537,0.0622773
Basler_acA2040-35gm__23324651__20250710_164311266_0040.tiff,68.3667,-52.6389,886.88,-21.9501,41.9522,889.935,94.9833,-89.9525,0.820605,130.82,-0.0422457,-0.999944,0.00059284,0.0105548,0.000380537,0.0627996
Basler_acA2040-35gm__23324651__20250710_164311266_0041.tiff,68.3741,-52.643,886.912,-21.946,41.9505,889.951,94.9862,-89.9548,0.801126,130.824,-0.0386745,-0.999942,0.000417959,0.0107262,0.000384834,0.061075
