image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel,qy_rel,qz_rel,qw_rel,elapsed_time_s
Basler_acA2040-35gm__23324651__20250619_161106326_0081.tiff,-122.837,101.804,896.007,-20.8913,3.65418,901.84,-100.532,99.6674,-4.48536,141.635,0.213283,-0.999991,-0.00366273,0.000929365,-0.00184796,0.0704845
Basler_acA2040-35gm__23324651__20250619_161106326_0082.tiff,-122.815,101.791,895.927,-20.88,3.65218,901.807,-100.52,99.6649,-4.39042,141.621,0.199977,-0.99999,-0.00378384,0.00118975,-0.00183557,0.0721376
Basler_acA2040-35gm__23324651__20250619_161106326_0083.tiff,-122.808,101.797,895.928,-20.8734,3.65753,901.894,-100.532,99.6602,-4.32113,141.625,0.20341,-0.999994,-0.00263271,0.000851221,-0.00187544,0.0738321
Basler_acA2040-35gm__23324651__20250619_161106326_0084.tiff,-122.824,101.804,895.979,-20.8832,3.65665,901.841,-100.524,99.6729,-4.39664,141.63,0.209036,-0.999992,-0.00354017,0.00102308,-0.0018261,0.0681562
Basler_acA2040-35gm__23324651__20250619_161106326_0085.tiff,-122.824,101.798,895.969,-20.8851,3.65398,901.904,-100.531,99.6621,-4.47183,141.63,0.208477,-0.999993,-0.00292035,0.00138804,-0.00187679,0.0787212
Basler_acA2040-35gm__23324651__20250619_161106326_0086.tiff,-122.824,101.798,895.969,-20.8851,3.65398,901.904,-100.531,99.6621,-4.47183,141.63,0.208477,-0.999993,-0.00292035,0.00138804,-0.00187679,0.0707651
Basler_acA2040-35gm__23324651__20250619_161106326_0087.tiff,-122.825,101.799,895.946,-20.8912,3.65685,901.866,-100.528,99.6611,-4.38105,141.625,0.203148,-0.999993,-0.00301004,0.00090625,-0.00186045,0.0729805
Basler_acA2040-35gm__23324651__20250619_161106326_0088.tiff,-122.825,101.799,895.946,-20.8912,3.65685,901.866,-100.528,99.6611,-4.38105,141.625,0.203148,-0.999993,-0.00301004,0.00090625,-0.00186045,0.0691787
Basler_acA2040-35gm__23324651__20250619_161106326_0089.tiff,-122.821,101.798,895.923,-20.8916,3.65775,901.862,-100.523,99.662,-4.34551,141.621,0.199189,-0.999992,-0.00327146,0.00103313,-0.00186437,0.0858137
Basler_acA2040-35gm__23324651__20250619_161106326_0090.tiff,-122.82,101.8,895.936,-20.8856,3.66011,901.871,-100.526,99.6633,-4.3737,141.624,0.202438,-0.999991,-0.00359199,0.000842622,-0.00184642,0.0661903
Basler_acA2040-35gm__23324651__20250619_161106326_0091.tiff,-122.831,101.81,896.008,-20.887,3.66371,901.89,-100.527,99.6701,-4.47613,141.633,0.211332,-0.999994,-0.00287606,0.00116281,-0.00183053,0.0715367
Basler_acA2040-35gm__23324651__20250619_161106326_0092.tiff,-122.831,101.81,896.008,-20.887,3.66371,901.89,-100.527,99.6701,-4.47613,141.633,0.211332,-0.999994,-0.00287606,0.00116281,-0.00183053,0.068818
Basler_acA2040-35gm__23324651__20250619_161106326_0093.tiff,-122.815,101.806,895.918,-20.8852,3.66545,901.804,-100.518,99.666,-4.33656,141.619,0.197698,-0.99999,-0.00388954,0.000746545,-0.00183065,0.0721772
Basler_acA2040-35gm__23324651__20250619_161106326_0094.tiff,-122.795,101.793,895.852,-20.8735,3.66289,901.831,-100.517,99.6593,-4.20902,141.61,0.188435,-0.999992,-0.00361079,0.000609824,-0.00185636,0.0734137
Basler_acA2040-35gm__23324651__20250619_161106326_0095.tiff,-122.801,101.794,895.916,-20.8662,3.65532,901.833,-100.522,99.6692,-4.27783,141.622,0.200739,-0.999992,-0.00345748,0.00081951,-0.00182606,0.0674947
Basler_acA2040-35gm__23324651__20250619_161106326_0096.tiff,-122.801,101.794,895.916,-20.8662,3.65532,901.833,-100.522,99.6692,-4.27783,141.622,0.200739,-0.999992,-0.00345748,0.00081951,-0.00182606,0.0667916
Basler_acA2040-35gm__23324651__20250619_161106326_0097.tiff,-122.795,101.798,895.94,-20.8561,3.65744,901.818,-100.524,99.6625,-4.44989,141.624,0.203098,-0.999991,-0.0035182,0.00129205,-0.00185416,0.070177
Basler_acA2040-35gm__23324651__20250619_161106326_0098.tiff,-122.803,101.804,895.934,-20.8691,3.66438,901.873,-100.523,99.6681,-4.29534,141.623,0.20149,-0.999993,-0.00331448,0.00070433,-0.00182973,0.0690901
Basler_acA2040-35gm__23324651__20250619_161106326_0099.tiff,-122.805,101.798,895.939,-20.8716,3.65933,901.865,-100.521,99.6679,-4.3168,141.622,0.200523,-0.999991,-0.0035504,0.0010577,-0.00183675,0.0668885
