image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel,qy_rel,qz_rel,qw_rel,elapsed_time_s
Basler_acA2040-35gm__23324651__20250619_100811591_0008.tiff,26.8333,-43.3219,855.338,-73.2118,56.8785,859.852,100.303,-99.9052,5.27656,141.667,0.245638,0.999922,0.0123698,-0.000774285,-0.00138736,0.070151
Basler_acA2040-35gm__23324651__20250619_100811591_0009.tiff,-70.2573,55.4106,854.192,28.555,-45.3555,862.098,-100.36,99.2998,-6.90486,141.351,-0.0700668,0.999846,-0.0173665,-0.00162798,0.00201981,0.0772113
Basler_acA2040-35gm__23324651__20250619_100811591_0010.tiff,-65.6956,54.8571,847.764,30.3526,-48.0776,859.741,-100.315,99.3218,-6.02159,141.295,-0.126424,0.99985,-0.0172177,-0.000290993,0.00176837,0.0668686
Basler_acA2040-35gm__23324651__20250619_100811591_0011.tiff,-65.6956,54.8571,847.764,30.3526,-48.0776,859.741,-100.315,99.3218,-6.02159,141.295,-0.126424,0.99985,-0.0172177,-0.000290993,0.00176837,0.0637923
Basler_acA2040-35gm__23324651__20250619_100811591_0012.tiff,-60.6892,57.4982,845.894,31.7887,-48.3985,859.737,-100.278,99.3354,-5.88276,141.272,-0.148907,0.999855,-0.0169411,-0.000601468,0.00180744,0.0685911
Basler_acA2040-35gm__23324651__20250619_100811591_0013.tiff,-60.6258,58.6804,843.493,31.1213,-47.826,857.523,-100.301,99.3195,-5.78068,141.273,-0.148541,-0.999889,0.0147837,-0.000333084,-0.00167255,0.0677847
Basler_acA2040-35gm__23324651__20250619_100811591_0014.tiff,-55.6798,60.7615,834.878,36.5496,-45.5732,847.066,-100.305,99.3159,-6.09335,141.287,-0.134819,-0.999904,0.0137614,-0.000255185,-0.00173006,0.0683619
Basler_acA2040-35gm__23324651__20250619_100811591_0015.tiff,-55.6798,60.7615,834.878,36.5496,-45.5732,847.066,-100.305,99.3159,-6.09335,141.287,-0.134819,-0.999904,0.0137614,-0.000255185,-0.00173006,0.0641021
Basler_acA2040-35gm__23324651__20250619_100811591_0016.tiff,-49.1691,64.8307,821.401,40.458,-44.6313,821.767,-100.438,99.2993,-8.18587,141.475,0.0533078,0.999918,-0.0122452,-0.00321939,0.00196891,0.0677322
Basler_acA2040-35gm__23324651__20250619_100811591_0017.tiff,42.4435,-43.5754,791.325,-44.6072,67.3275,806.787,100.202,-100.359,-1.95546,141.832,0.410683,-0.999058,-0.0430821,-0.00490867,0.00142455,0.0779231
Basler_acA2040-35gm__23324651__20250619_100811591_0018.tiff,44.1329,-42.3283,770.499,-42.3571,67.4699,795.614,100.23,-100.602,0.0264455,142.01,0.589026,-0.999522,-0.0298798,-0.00782889,0.00134693,0.0742033
Basler_acA2040-35gm__23324651__20250619_100811591_0019.tiff,44.1329,-42.3283,770.499,-42.3571,67.4699,795.614,100.23,-100.602,0.0264455,142.01,0.589026,-0.999522,-0.0298798,-0.00782889,0.00134693,0.0688855
Basler_acA2040-35gm__23324651__20250619_100811591_0020.tiff,44.1638,-38.3966,750.808,-42.3675,68.5229,786.885,100.246,-100.848,1.16809,142.201,0.779236,-0.999726,-0.0222564,-0.00722722,0.0011482,0.0704742
Basler_acA2040-35gm__23324651__20250619_100811591_0021.tiff,44.303,-35.4881,739.299,-43.4444,68.2639,781.457,100.209,-100.982,1.47747,142.272,0.851049,-0.999789,-0.0193832,-0.00669908,0.00101963,0.0753911
Basler_acA2040-35gm__23324651__20250619_100811591_0022.tiff,42.8593,-30.6717,724.171,-45.6813,68.3715,775.708,100.213,-101.286,1.87453,142.496,1.07455,-0.999823,-0.0179284,-0.00551456,0.0011294,0.0874503
Basler_acA2040-35gm__23324651__20250619_100811591_0023.tiff,42.8593,-30.6717,724.171,-45.6813,68.3715,775.708,100.213,-101.286,1.87453,142.496,1.07455,-0.999823,-0.0179284,-0.00551456,0.0011294,0.0736434
Basler_acA2040-35gm__23324651__20250619_100811591_0024.tiff,40.834,-26.4203,711.259,-46.6978,68.893,771.425,100.251,-101.549,1.97942,142.711,1.28932,-0.999838,-0.0172398,-0.00495221,0.00119508,0.0753913
Basler_acA2040-35gm__23324651__20250619_100811591_0025.tiff,37.9772,-22.997,707.291,-48.3336,70.2118,772.682,100.29,-101.74,2.09993,142.876,1.45439,-0.999847,-0.0168386,-0.00458956,0.00123124,0.0758087
Basler_acA2040-35gm__23324651__20250619_100811591_0026.tiff,39.2058,-19.476,705.905,-48.3093,70.5523,774.161,100.241,-101.835,2.02575,142.909,1.48715,-0.999853,-0.0165564,-0.00434849,0.00125085,0.0846289
Basler_acA2040-35gm__23324651__20250619_100811591_0027.tiff,39.2058,-19.476,705.905,-48.3093,70.5523,774.161,100.241,-101.835,2.02575,142.909,1.48715,-0.999853,-0.0165564,-0.00434849,0.00125085,0.0738848
Basler_acA2040-35gm__23324651__20250619_100811591_0028.tiff,40.9465,-18.7467,705.976,-47.504,69.4581,775.382,100.201,-101.863,2.07534,142.901,1.47979,-0.999862,-0.0160612,-0.0040716,0.00125505,0.0736621
Basler_acA2040-35gm__23324651__20250619_100811591_0040.tiff,64.4437,20.9252,681.674,-41.4409,76.9838,759.204,99.8039,-101.993,1.30048,142.706,1.2847,-0.999886,-0.0148137,-0.00270366,0.00141655,0.198349
